9.994924136956413463e-01,5.407935134870162086e-01,5.632821745007050851e-02,1.042279806209242959e-01,1.904391433635293021e-02,2.529752058533230735e-02,1.099750537272206480e-01,6.340328338159907304e-03,2.822369487241051353e-04,4.546344970537375546e-02,1.505211845748024857e-01,2.156027146583396406e-02,3.106444917459307009e-02,1.154039242953951334e-02,1.611645720313349683e-02,1.165051178114780584e-03,2.249295073906847769e-02,6.332611498127045380e-01,3.690319493914675508e-01,5.397702316861961030e-03,1.317596020383299087e-03,1.475604790491161071e-04,6.422900017058947621e-03,4.590991323732112293e-03,1.870382460677215419e-03,8.116022210199709541e-02,1.230615602891306764e-03,1.029406074223006978e-02,1.235139505681385793e-06,6.576733899084553740e-03,8.359641683110282870e-03,7.374528361419617310e-03,4.992202639567774880e-03,2.588386953541037608e-03,3.096027997527491925e-03,3.217887219752679166e-04,1.312718409274640536e-04,4.766337607898678058e-04,8.245172037469448599e-04
5.283783606649081754e-01,9.477357122537366507e-01,5.230753087139976276e-02,1.865422938671793129e-05,1.264508993772778256e-02,6.183552138080530836e-02,9.687566806673569841e-02,9.700439809958125463e-04,1.769536350153157189e-02,1.236534112967441063e-01,7.023876486323452073e-02,5.629667816259445977e-03,2.050675178551926436e-01,2.529308034576283060e-02,1.606906092096685099e-02,7.500011155911674721e-02,2.228008910768896830e-02,4.235315272368782025e-01,1.564242515360421700e-05,1.414354784815671047e-03,2.033277929850786647e-02,1.268422112111503844e-03,5.324117059389858221e-03,8.510223076973962714e-03,2.206972384253439150e-03,1.054918385100604983e-01,1.734290115241492658e-03,2.205932202335835271e-02,1.258343679307100029e-03,1.150337221949168653e-02,4.002975861203070425e-03,4.861646359408724853e-03,3.733639534666397929e-03,1.996543633328472060e-03,2.873555385179700061e-03,3.324215880948920739e-04,1.347675066256851081e-04,2.414598510180524012e-05,2.057921746256904433e-07
4.000063265489379322e-02,2.739318055042587463e-02,8.977956301270793027e-01,1.377818134926855767e-03,5.937759356643283054e-02,1.330216047914747034e-02,2.854927427925014268e-04,5.643751850649139090e-01,2.347404048997066631e-02,1.885073846967133260e-01,1.102087125865238923e-02,5.964213003213048037e-01,1.067916455906368217e-02,1.045803494000856898e-02,9.907000081467877417e-02,1.138004602408363016e-04,2.634781064142218687e-01,7.068537959736756872e-05,1.223111694044246717e-02,9.365026482706393718e-05,1.691764548322148001e-04,3.887133425313329255e-02,7.110906066975089534e-02,7.566089464377393002e-05,3.135916867154268733e-04,6.983995864027292642e-04,9.563192089421060707e-03,3.164527873722643853e-02,1.485973690525761899e-02,4.928551643852862284e-03,1.024222674351315809e-01,7.305162016587984919e-02,1.296600372355568437e-02,1.416772115975557279e-02,1.298653113845274487e-02,1.241756284764187167e-02,1.094434456721881180e-02,1.446604689775783936e-01,1.661919940242291283e-01
1.557213867204472191e-01,6.394509579773445529e-02,7.567739137743383082e-03,9.900925068420911579e-01,4.016388190826967186e-01,5.472099369668557284e-03,4.736093315465488285e-01,1.594923917656686230e-02,1.857882596895070182e-01,4.953801493833381820e-04,4.564828181252193751e-03,1.681277081209418595e-04,4.281949384687402937e-02,4.940806524768239123e-04,1.274181462996948171e-03,2.199429472058616053e-01,1.548168421485321804e-05,1.314712061321690051e-01,1.556449547748685602e-01,1.809560936125874375e-02,1.232550032813230362e-01,3.908664862021230039e-05,3.888936268906220163e-03,9.965408242848568655e-05,7.448725758732628599e-04,3.561208541485567647e-01,5.766376128279686710e-04,3.091462645649847721e-04,1.410558307916387011e-04,4.294990681210834535e-03,1.563799515418414811e-03,8.443331008031513705e-04,6.978204493202223423e-04,8.474408802876954975e-05,1.524007635343348427e-03,3.216237981365234998e-04,3.873810106416643718e-04,2.691757991926081849e-06,8.752203520264987367e-06
3.240834869798547846e-02,5.181326230860028303e-02,9.575035542039884301e-04,7.562025301207804528e-02,4.159603869280678046e-01,2.693999149686807787e-02,6.723096977063966473e-02,3.382590451968079531e-02,1.266691049747395784e-02,3.261067995947922737e-01,1.988870349542734822e-03,2.251441217472239294e-03,1.172074147080849832e-03,7.393867294810507751e-02,5.893935632613699349e-01,1.640055015012417683e-02,2.669931538915792935e-01,6.733724769937138310e-03,1.501845599918232412e-04,4.459177672679502311e-03,1.381359615438981780e-02,3.902002225294205762e-02,4.093230961035740356e-01,8.163678899584968229e-02,2.339870697306139884e-03,2.635856781726965935e-04,4.236922399176246481e-03,1.585999181883875064e-02,1.244782323761585083e-03,1.264170873793372118e-01,5.776323288764799446e-02,4.492502825100758222e-04,6.015738404787431296e-04,5.862168314694804136e-03,6.169896433030533367e-02,3.107376154338077276e-02,2.966338378231192854e-02,5.922210186344918463e-03,1.446361310668272965e-03
4.414359278984308910e-02,8.032724271486003931e-02,1.335525887164892012e-01,4.812048995947999612e-03,7.231436613952577953e-03,9.706816734138935532e-01,1.474306413575266199e-04,2.705530320885270457e-01,1.230020658417311369e-02,2.018390754660916164e-02,7.168074211862369635e-03,2.206248369650332108e-01,1.431027619030232970e-02,7.693374918693150766e-02,5.223019091338027692e-02,2.130698936420061273e-04,4.459100953528646882e-02,6.241364511105952813e-03,6.070304497919664158e-03,3.324396985113013919e-04,4.048105228591799111e-04,1.310763369617329137e-02,4.683978673136815485e-02,1.174813245310419307e-01,1.670816739447765487e-03,3.742082210053943839e-04,2.852035347497959387e-03,3.330112519354285795e-03,3.710726520034287601e-01,1.668600097717748074e-03,8.794358569328841399e-03,4.946897362391467975e-03,2.086707949792806494e-01,7.016970316398470076e-02,1.842583038210538534e-03,2.767753658478271008e-03,4.762378081896480862e-04,8.553229066919629253e-02,9.616547849557212368e-02
8.750724042551973059e-02,1.397709894861168083e-02,2.911815222138330311e-05,6.065808967118213602e-01,2.993341942239814979e-01,2.307480044889588945e-04,9.920853055880711757e-01,3.579891049121556451e-02,2.893840461918231188e-01,2.770016556014103393e-03,1.506536208525412757e-01,2.405096802016259624e-03,1.170583383206822174e-03,2.942455978415488347e-05,2.100201979697459957e-05,1.258261101645649360e-01,2.511411650982411925e-03,3.523362421575720882e-02,3.708883835200461193e-02,9.823490224934204595e-02,2.256114861376205261e-01,6.423478279260740878e-05,1.935671400644796596e-06,1.665620403884955828e-05,7.366111841209776589e-05,4.728463941568263745e-02,9.051276633974867205e-04,4.312172132678129843e-04,7.671135116520886839e-05,3.111544955378533280e-04,9.013202828797192513e-07,7.391808023062889580e-05,9.308035422166096838e-06,8.884189937738236459e-06,5.037859854543743412e-06,3.479886408105581129e-06,1.873292455982555015e-06,3.548611332601001876e-06,2.022155915039717112e-06
2.783149771485826131e-03,4.543073442939723323e-04,2.130702823361788900e-01,2.630799608359435729e-02,7.649834061555319540e-04,4.812362352881283667e-01,4.237441036124158650e-02,9.928213983238189932e-01,2.819104844258135678e-02,1.531343906174314484e-01,3.345882249434505455e-07,8.188555031488907732e-01,2.512585062649436846e-02,1.182605743040798102e-02,1.454950338121224762e-02,2.922911279007478144e-02,7.747944440784559905e-02,1.530857094083029613e-03,1.468131448840947985e-05,7.818709204042917360e-02,7.258779403618505210e-02,5.985057535849377941e-02,6.319422474321411028e-03,5.837853315856898068e-02,1.234113076476798208e-04,1.285949938304175016e-03,1.206837354391259278e-03,1.333081127998657356e-02,2.409274720722378305e-01,5.931320497176479148e-03,5.366160621451225576e-02,1.152242871404753240e-02,1.621776577402729014e-01,3.744081441071326483e-02,1.589839909245234148e-02,2.061564792827711920e-02,1.444351690823553885e-02,1.272767571720651199e-02,1.447515166488369011e-02
3.374434251446854489e-04,9.963379888429141525e-04,1.258652039610131529e-02,1.850294492052291240e-01,1.174811640261294032e-01,2.586807302304568526e-02,2.497955158013927535e-01,1.321160690900706133e-02,9.989198461074738633e-01,1.448644740693934112e-02,3.151898420494375223e-05,2.233112478437015297e-02,2.182529465930134471e-01,5.351213635227757394e-04,6.954467973454530726e-04,2.164717103513798258e-01,7.394178885977910343e-03,2.368080945642587511e-03,7.293145726052844267e-05,5.389014616560232618e-01,6.371413744638380061e-01,4.753514791462868684e-03,2.797157885393152118e-04,4.392966410466550391e-03,1.773992902652981121e-04,2.638016943233457458e-03,4.061831316336971713e-04,1.619906668736259244e-03,1.136594506551939950e-02,2.441630445684287950e-04,2.633554572348102696e-03,5.421119902978259074e-04,8.149717240115733619e-03,1.997069807134700843e-03,1.027130328127985734e-03,5.522476874255465669e-04,3.354824608943097076e-04,1.118073326901028626e-03,1.241889238608949366e-03
1.201201593974054183e-01,1.289571412210591683e-01,2.487135643414324550e-03,2.273295812360034106e-03,3.723356437643973293e-03,1.103623517093573272e-02,2.377132142147933835e-01,8.662695412198741923e-03,1.665065489207961328e-03,4.886477728068772119e-02,9.668027386749884489e-01,2.383647909364051964e-03,6.830932508256591928e-01,1.977428468588814103e-02,3.821567022613620501e-04,5.623546694902101239e-03,1.608256138866360216e-03,3.389352122371140641e-02,6.235045185848558935e-01,2.152273550637685481e-02,3.438551703954498620e-03,4.371644951793671462e-05,1.572735631899367485e-03,4.839943414881109698e-03,7.378179682181467032e-04,3.628068096958476096e-01,4.352671067390631067e-03,2.760984732617620830e-03,1.910863191020001307e-03,1.101805903893877080e-02,1.883879022720121607e-04,1.163197291406002149e-04,1.146472887943583160e-04,1.784587739941720114e-03,1.142039124721222140e-03,1.705381706092246475e-03,1.461817508823373647e-03,4.960819664606664833e-04,3.857708054153265696e-04
