9.723747849246217045e-01,3.214899543876506560e-02,5.869400839585711162e-03,9.215930469708865551e-04,3.141311759014939198e-01,1.299278519711371171e-04,9.580425881537583217e-04,4.372470927483588891e-03,2.939504593112601469e-03,6.385024857354734511e-03,8.382765340037817703e-03,1.719643991900897926e-04,3.660497218602552696e-03,1.727610889324177751e-02,9.521807890534013472e-04,1.529439472159326713e-02,2.400396224148790628e-02,4.417191532306853977e-03,2.869904679007352893e-03,4.966693155078200639e-01,1.693759707148908833e-01,2.495449108299877677e-02,3.518365072644447326e-08,1.402006569621023330e-04,7.151881931338171204e-03,1.400832664982563404e-02,1.140722178734477223e-06,6.303592204803065355e-03,3.534081734016672645e-03,4.098219298395907109e-03,7.374968934701724144e-05,1.035289242267677448e-02,2.991561269993101013e-03,1.759695092400942409e-07,9.411632891930022532e-03,3.734647002479020254e-03,2.173533680930274901e-03,2.949994894694167764e-03,1.078746833557692273e-03,3.310035533393898294e-03,5.094653876242951159e-07,1.800817964489642944e-05,1.742303637337922894e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223087694194637789e-04,5.271968802200221321e-03
3.502594321567257781e-04,8.520013822580567719e-01,2.886571462823807332e-02,8.772855132510235521e-01,5.555681908334644259e-01,9.796558323032960648e-05,3.550322371513101732e-02,5.816816536795043069e-01,2.610120616059788639e-04,1.179473161944638304e-01,2.071957807851301792e-01,1.646021664412706826e-03,8.012168999968633789e-04,2.537819870665050312e-02,2.763611900771754948e-02,9.659989916752858424e-03,5.120910831791580797e-02,3.997273218487183612e-04,9.300417894308830868e-02,2.753374494784978019e-02,4.537269724403559801e-01,2.815214804835790008e-01,6.761777281704789118e-04,8.580459263487709431e-03,2.440412988896983187e-02,2.008589409235057594e-03,7.137620441883479145e-04,2.766563381910844624e-03,2.291542066483799351e-04,5.231126269576692137e-04,2.805685838399246332e-03,2.908896329929401298e-03,9.968283915438485362e-05,1.026742491536728450e-05,1.066013788169344332e-05,3.456305302793123593e-04,1.781554588232287233e-04,2.810603299612904099e-04,7.135891569629235491e-05,6.299497263622361014e-05,4.582059955677540990e-04,5.338604007772473686e-04,1.173154607460443095e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.216857082806956716e-03,6.545222051976743420e-06
1.125116093533692517e-03,1.003965049662354416e-03,8.284888420753312444e-01,1.223195173252671249e-02,2.978758477330400328e-04,2.041777039384392312e-01,7.912493915052178917e-01,7.455421817214581692e-02,2.687330152800920108e-02,2.401018494563677275e-01,2.025685744156158555e-02,5.593573467515728925e-01,1.966897942188607085e-02,1.985086042130132446e-04,1.901703002466608979e-04,2.075990563381374318e-03,1.388224195620993331e-03,4.073506614236105886e-06,1.220819665801027533e-03,1.389549091637314829e-03,7.644341156098871486e-03,1.216860728856161786e-03,4.011458935683923435e-03,7.257709678972983081e-03,1.951902776834128371e-04,1.333908757697452384e-04,1.057936955129542694e-01,4.006792432923443614e-02,8.611969773493579041e-06,2.805905080121598102e-02,3.015493024096544804e-03,1.811201439268705082e-01,4.552325818444596245e-02,2.756552904221555112e-05,2.379084138551560562e-02,9.475342603144683165e-04,7.103240464296823459e-03,4.263261709998278338e-04,4.470570521450511342e-02,2.438911565508352589e-03,2.743954215535901898e-03,8.017068790966468345e-04,8.136619361627570165e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.380564044811742214e-04,1.880037133057971960e-04
2.138918975063082862e-03,4.537922681874099196e-01,8.204786523132127918e-02,9.270206580428455023e-01,5.709767720133052116e-01,1.565364592295090396e-02,6.638748014713906180e-03,8.751337847162344863e-01,4.339603969696628760e-02,2.820200450510709222e-01,5.132791236479831154e-01,8.853860889325932196e-03,1.960805879656715364e-02,7.236547246853711202e-02,3.819601385037119101e-02,1.882904322441592351e-02,4.991111908295957226e-04,1.940425218712058192e-03,2.029838846272623634e-02,3.100549709564903982e-03,3.207293652705269782e-01,2.730580214330368682e-01,1.464374085329699527e-04,9.420961612372919999e-03,1.469398432057970015e-02,2.138750627812836032e-03,6.163084663101519320e-04,5.320365646281797686e-03,2.956685149650037717e-03,3.153758944434790893e-04,2.734488996614578278e-05,1.804989923415062847e-03,3.634559289854235545e-03,2.112935167847909430e-03,4.526534790570527661e-05,1.510449636875740376e-03,8.067362751405552593e-04,1.330396904027120253e-05,4.886185385282812302e-04,3.641845156224112314e-04,1.196407702190555267e-04,2.713842022892042701e-04,2.552445925603741197e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.126659012454998807e-04,8.368461169861547352e-03
1.454067733701257812e-03,2.955007484040866536e-02,6.865342985726333158e-05,7.746017047505730259e-03,5.366920451788714103e-02,8.666584439779272397e-01,2.343600669637616041e-02,2.155271237358004181e-03,8.405010723081599577e-01,2.346419150042262924e-02,2.025909714421404630e-03,2.143609438592506966e-01,5.596133883106927387e-01,1.118991714076011112e-01,1.878297271557172925e-04,1.031255599092946928e-03,3.566839475224760619e-03,2.064811291187057807e-01,8.846197574552886259e-03,1.131362116001096742e-02,1.680927348268598722e-04,4.161331126556346884e-03,3.850797795112620697e-03,2.370413138939512707e-03,2.763733168035042986e-02,1.754368534833792778e-02,3.027185235775868566e-02,2.864710172629107211e-05,1.504200124866411463e-02,1.420585461453005051e-02,4.316807124099354687e-02,2.570828552832674085e-02,4.843867981805138239e-04,2.864686900016577076e-04,1.215911007254212930e-03,9.499024811202799821e-04,1.188202714576038713e-03,6.092478288072526033e-03,9.150075642406790442e-04,6.534026645643435473e-06,6.356036808919071288e-03,8.056091109461179303e-03,1.117137646917799095e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.087716047819769327e-02,6.090485707667270959e-02
1.351120723503550503e-01,7.469292498928827018e-02,1.532184809216940308e-02,2.561371950011112064e-01,2.169242865916056265e-02,3.820773193444994796e-03,2.054338468363366057e-03,2.694652112648247000e-01,7.750002893110429988e-03,1.625704795770275268e-01,2.736927686041675800e-01,1.503900540688450681e-03,1.980140123295215208e-03,5.471914723002976322e-01,6.659822931144867564e-01,2.290475140569517287e-02,8.647770388039677583e-03,6.095633960581478984e-04,3.062130325203909521e-04,5.791372769084444927e-02,9.790151184524920058e-02,4.949684301299249467e-02,1.286991609226703398e-04,2.526643055399935799e-03,6.656757186531290973e-04,9.960446135776168490e-04,1.110731989054846922e-03,3.147939888970641663e-03,1.191354896508937987e-03,4.608266700809774763e-04,1.165620612058955219e-04,8.570694561191584751e-03,1.140510998552539401e-02,2.115002040190362264e-03,1.350919123819806049e-02,4.071450547643579686e-03,5.745797628845452677e-03,4.902402073751076575e-03,1.131520373081125290e-02,6.857888222654024910e-03,3.290599470730267220e-03,2.141460615549723150e-03,3.713771414064740654e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.812412350093795387e-03,3.028956383260285237e-03
8.087159833081685031e-04,7.167132417351305962e-03,3.641759521835833402e-01,2.061307314982568223e-02,3.007415153283251111e-02,4.124016075785155166e-01,9.184476182788001708e-01,1.519714802973090584e-01,3.018821812719297334e-03,2.412398848186263767e-01,3.941469302597908064e-02,9.189943515932068596e-01,1.265489392514127127e-02,3.797046606798288476e-04,8.160610463963322838e-04,1.189775066141563023e-04,7.801999770384972829e-04,1.168557966309457852e-04,1.600748055488682370e-03,2.988666811210396231e-04,3.721612324275509667e-03,6.199226848263396546e-03,3.111831734463210860e-04,2.185050541376695223e-03,3.513075877781349915e-02,2.166569425320003656e-02,1.331710580895011653e-01,8.358167768234092687e-02,8.874946744607381923e-04,4.533549842194450202e-02,1.322422614095185474e-02,4.268101624975793873e-02,4.865882683033298517e-02,5.209217696655115033e-03,3.537316764655686757e-02,4.675338307386553080e-03,6.038428996496875340e-05,9.893652138293922605e-05,2.956632075495477935e-02,1.594267457995176196e-03,1.696208562205882286e-02,5.118851163429262961e-03,1.244083511222613715e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.587799194481184366e-05,4.017737586362853108e-02
4.811626083806441224e-03,1.159479002865282798e-01,3.862234559441724002e-02,3.717408154327614400e-01,1.977311739164734905e-01,8.860862340136591367e-03,7.771615411399999084e-03,5.698779975169540046e-01,2.356211384479826865e-02,6.548439226487379194e-01,9.631837108541190240e-01,1.820558303123231329e-04,9.543444988958446271e-03,1.110336176285431076e-01,7.682960054493216673e-02,5.581795127825067704e-01,4.002616866984894384e-01,2.620908882755383033e-03,2.848020871131342613e-01,1.666251146575991604e-01,7.928812587680278412e-02,2.989050301081276895e-01,4.598216492834224622e-07,6.762712589085862272e-03,5.106973323213213033e-03,3.641785353951541501e-03,4.919202149864010214e-03,5.051588390964653098e-03,1.432296448629173310e-03,7.389596983913537245e-04,9.800379083878700548e-03,1.770591696305636646e-04,1.216909381989400227e-02,7.722734174213520542e-03,5.266316258763610418e-03,1.850826235760292334e-04,1.230369948515370234e-03,2.023011245520153593e-03,1.371353785187719606e-05,3.263180436659356831e-05,2.996073788626140225e-03,3.758355868616601071e-03,5.674239082099012243e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.423842531876389268e-05,1.138902391146204979e-02
2.213266948550816915e-04,1.857093951912942062e-04,1.942441332169394380e-02,1.746049711292993120e-02,6.963538493864598888e-02,4.387666915190988060e-01,2.721840253027462131e-01,8.433744263252716811e-02,1.229415911273507300e-01,4.125878767028495070e-02,1.596334633442663201e-02,5.327160703815640996e-01,1.004501278158654587e-01,2.954246315755072044e-02,1.692080495759263077e-05,1.360007438104009116e-04,1.867886046753354469e-03,7.364827313080961335e-02,1.786749480046530107e-03,2.647738277406439615e-08,2.901307933037627212e-02,3.297463657647275439e-04,9.990952767522230660e-03,2.213830704184100717e-01,1.705662211946702700e-02,5.113440859334614924e-02,4.354981682333176618e-01,3.618133350171391649e-02,1.015666573981574144e-01,2.271249904972042488e-01,3.529113348281410767e-01,7.277735191126212533e-02,1.371429584916901145e-01,1.941086546673853053e-01,3.584076093967179799e-02,9.531494755415243354e-06,3.903101157934624980e-03,1.845849041219398926e-04,1.042569024771788162e-04,1.821162445403258501e-02,5.679468172657128194e-03,6.559006111152452731e-03,2.643970997215122805e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.255614036958648372e-03,2.853537946470149911e-02
7.177054820693793292e-05,2.283855469454789885e-02,1.289465165167022909e-03,3.118243133643698942e-02,1.058048043470530622e-02,1.269874468513788453e-05,2.084400290126697981e-03,3.529496420552577507e-02,7.463105193489882620e-07,4.762003886436432659e-02,7.247014982279761930e-02,6.461453872735691581e-05,6.172963680380202326e-05,7.871070779911433224e-01,9.741522900955509323e-01,7.412975154060905125e-03,1.360568903174346096e-02,1.151683454381462060e-03,2.059650779904548441e-04,2.875146378147625664e-02,1.351144019098145521e-01,2.670037387617476554e-01,3.546381301494036260e-04,3.498120801520596086e-05,1.485421286861805584e-03,6.208092910636729342e-03,3.293279517572207508e-04,5.477258567398662382e-03,4.661802580541830692e-04,2.850041250891784551e-03,9.498190483469962954e-06,2.719279516103768890e-03,4.273007597074163222e-03,5.433026024844944332e-04,8.084178382391032924e-03,5.124047735536120356e-03,7.665407891114585717e-03,2.954730978958280789e-03,1.894143788077735924e-02,8.255590908535819644e-03,6.335044631400880109e-03,3.646985052229856448e-03,3.209347934909156583e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.855143880522348722e-03,1.138243324024240102e-03
