1.071494196776730662e-01,1.778210789641470474e-02,4.587389282036061916e-03,1.390070927175791849e-04,1.323826007984612863e-01,2.102493776235379863e-02,1.475732865729968354e-02,1.598582538879890881e-03,2.836788287913750706e-01,4.062805250610639352e-01,1.985264063360560801e-05,9.980977195591524131e-03,7.135021119813553248e-02,7.227699559227755005e-03,1.515912672562239960e-03,4.403221235311331749e-03,2.591614880364928722e-05,8.765936532998229100e-03,4.280368218444827228e-06,1.098372983303349051e-02,9.937003313791457795e-06,2.762448504965109118e-06,4.717434579222005812e-03,1.736373564442044142e-03,3.110538675733462172e-05,6.021339112043441917e-03,6.791677826131453481e-04
6.584217413411475039e-03,5.400499405755698062e-02,2.592305383094649709e-02,5.403198202214965808e-03,4.076759110977299511e-02,3.649413604167202341e-02,1.934904909620090499e-02,1.601086933626185305e-03,2.627280578196751204e-01,1.855500793811611440e-02,2.297908381299862690e-01,1.444809593391653546e-02,2.628709628387140406e-04,5.628849853846575046e-03,4.418134037563938715e-04,1.113648720302882165e-02,2.220344451463168350e-06,6.584159525717704631e-03,3.881972454132706076e-04,4.372498140377881898e-03,9.658613026518291812e-09,2.412420456529461640e-05,3.630407843332086881e-03,8.178024860094440865e-03,6.201962065527084726e-04,1.351540232616318081e-02,7.986941250335961276e-06
4.199382978544085807e-04,3.637226832571636981e-02,2.182172931261342486e-01,3.967090854683541951e-05,8.978924751034790888e-03,3.583147877732081963e-03,7.747039834703439709e-02,5.678760015258648656e-04,8.421430611012991002e-04,3.589602439552424737e-03,5.115833448724019066e-03,2.211945174001522102e-02,3.165645768942076162e-03,1.042292854845558586e-01,2.718572007442124350e-02,1.478376604146157229e-02,8.689348408211888504e-04,7.172902990432603043e-02,2.680092924046030035e-03,1.577930668176080464e-01,6.957555650673424678e-03,1.430347917352145254e-04,3.872174880656889528e-02,8.507061806634885759e-02,6.251939144493974532e-02,4.761066904388181094e-04,1.073887914238431940e-01
9.741081862467141361e-01,5.023961363419570877e-03,1.234354819773160819e-03,9.988156329304001546e-02,1.654278680468976304e-02,9.309682614747670851e-04,2.303581540987429950e-04,1.417837792060712976e-01,1.074849216889137010e-01,3.933059363634309746e-01,2.347169655267876409e-01,3.643298621938453104e-03,1.468102219294996867e-03,1.692963509363947959e-03,1.370602701143852024e-03,3.550682218493274958e-06,2.364315169644737587e-06,1.958783161391009463e-03,1.692665772514178376e-04,9.566737147706781989e-04,1.315447847533316123e-04,1.732696915048256067e-04,5.210885774320708633e-04,1.904100906545770893e-03,9.078125217093020900e-04,1.091836866999787827e-03,7.440682628470826328e-05
1.003477853273469222e-01,1.372526423412535022e-02,2.301629075158498350e-02,1.243428985934044544e-02,1.586196270469188499e-02,9.311556417371273653e-02,5.469457097554589753e-01,1.566320591909292279e-02,1.945793281970725763e-02,1.525947746558126497e-02,8.744184790537248841e-03,8.580740859030087930e-02,2.552380214058410247e-03,1.290772132710986120e-01,1.839575438940788676e-01,2.643181462199128418e-01,1.096983465444252744e-02,5.419474024799918188e-02,1.365584587415688382e-02,4.913029952114024955e-03,8.260778360614165136e-03,1.816884810273095702e-02,6.837867064534886193e-03,1.288841136392575026e-01,7.400734107239367865e-02,4.877975614861174147e-02,1.117267295421841633e-03
2.072170892545167030e-03,9.288999576792811297e-01,1.506599111491331924e-02,2.780729390481389071e-05,6.535855938290546091e-03,5.390175629784784567e-02,9.338263659798957950e-02,1.460766344253286745e-03,1.918055966482977686e-04,4.552360242890751219e-04,9.400989978172440836e-03,7.678556999759657276e-02,1.448018295251023635e-03,5.916567262526958686e-03,7.955011891635844698e-03,2.586742648627491509e-02,1.630664586896075560e-03,9.466321689107992654e-03,2.837550377937148038e-01,1.625929256887841401e-01,2.319247087386829553e-01,2.673785942686275965e-02,3.854559618284934125e-02,1.134508093279706920e-02,1.187862233501821817e-02,1.019186183826723512e-02,8.093772606330046360e-02
5.598855380724951925e-01,7.169429845653652014e-06,1.942133699661744144e-04,2.090031694495802506e-01,3.375002856519996874e-01,3.512113089810500578e-06,5.046903593805667767e-04,7.235825083079504283e-02,4.589951960629162220e-01,1.401548722782168348e-02,1.916825496118553518e-01,1.813959615752396470e-05,1.079961958011646239e-01,1.986531019606323156e-08,2.917019514611015474e-05,7.808757823634621489e-05,7.824220309309709576e-05,4.993886748118530430e-08,4.184784877044435761e-05,9.408834393470790055e-05,6.952576125053149454e-06,1.435423104526551052e-05,2.388060356776280105e-06,1.589370377071770953e-05,5.613025872610120953e-08,3.477100597747503517e-05,1.788982197690290525e-05
3.197670115913501393e-02,5.453551937983794895e-01,7.481910879532226166e-02,1.194880373235571308e-01,7.401099107021018308e-03,4.186087614710557597e-02,1.898462410045461193e-03,4.421490128349912785e-02,1.519412112017903566e-03,1.671627784794597199e-02,5.209774136620803214e-02,4.832845338251981655e-03,5.228090431110956476e-02,1.180373639971613459e-01,1.111080372833641748e-03,3.209391439221084683e-05,2.660724180353379095e-05,7.143549399992257971e-03,1.622355678512937827e-01,2.672732987007025440e-01,8.256845098533406591e-02,1.721241375739757540e-03,4.934970498305601277e-02,2.136130283513760705e-02,2.039606763712765655e-02,5.386166170566486673e-03,5.065746397372789499e-03
2.405950258092450778e-01,2.754647721287131062e-02,4.744883157433253153e-03,9.324044574246921346e-01,5.231022157147686980e-02,1.625115189806608258e-03,2.023570570141086720e-04,3.497443884376486567e-01,9.160338102015691542e-03,1.290006227690712881e-01,4.336351444477008488e-01,1.049000504013586392e-04,4.000172003705422807e-01,6.193378868393386097e-03,4.463014093135571505e-05,7.144543430385739808e-06,3.402971251337871735e-05,2.876970117656223376e-04,8.642365194622447441e-03,1.356106890353631599e-02,3.982287637424618450e-03,4.117219155338912908e-05,2.750828331276602371e-03,1.081865472390394593e-03,9.763388019266942006e-04,2.144745085735416310e-04,4.517968786854234899e-04
8.529601276048215039e-03,1.560955310705687896e-02,4.051657125333632536e-02,9.165564021943012687e-03,9.330530842866112673e-01,1.873920237333539379e-02,1.870791833531827773e-04,4.031143254521798308e-02,1.125069533571375346e-01,2.636616331528796597e-01,1.818280173168694003e-01,2.354455150521231853e-03,2.052946504613835932e-01,1.951519551553338025e-03,1.329662094679978114e-04,3.558571872404556538e-03,1.444782960314659965e-03,5.224363833484094773e-04,7.447392333263481642e-04,1.388003367193041990e-04,3.490213855794522011e-07,2.089274137221174108e-04,1.954930002319156708e-03,6.904939265088460426e-03,1.185415566305410612e-07,1.647350612422486191e-02,6.851743283397557574e-04
4.602149422660363129e-03,6.890369445375155166e-02,7.149626744843976534e-01,4.095400399763117700e-04,3.608303980639206154e-02,2.597063507033223750e-01,8.263895613606883628e-02,1.028503735677368039e-03,1.201411501336348622e-02,1.444575206754362268e-02,9.627897304275923529e-04,4.508582908250610699e-03,6.344788643285683045e-03,6.591655566363148304e-03,2.913636657265965794e-05,2.094249104461979108e-02,4.925746742382005466e-02,6.044463806310078520e-03,1.084233628283096280e-02,6.569176190019494765e-02,2.424026873371142954e-04,1.520598140578977887e-02,1.018106195926406221e-02,4.172705080468757516e-02,1.943178815054440178e-02,2.354842393364989517e-01,3.087517626107209867e-02
5.774756617980962738e-05,4.205301035075301175e-01,6.329773150020576167e-02,2.755883729408900671e-03,4.719221498854523593e-06,1.895628562278962870e-01,2.782788892639892833e-02,1.856480780575920069e-03,4.363960543853813716e-05,1.707094367608724315e-04,3.558418088688124811e-03,2.905023333603295316e-02,1.002913948937577630e-03,2.777733452447472273e-01,5.218028086723220174e-03,1.271889760629401483e-02,3.055854348019599025e-03,6.223591851325267630e-06,1.828186848232669359e-01,1.628405433858870210e-01,9.916503848207626481e-02,3.465498996460245930e-04,2.232075064978825477e-02,7.940256133346056122e-02,1.256357811425833360e-01,2.132726126681779716e-02,1.250195732459083789e-02
9.596145886119376855e-02,1.145557675173349346e-02,5.101637715061438892e-03,1.672620940661866673e-01,5.402492969331201822e-01,7.021880975528148154e-03,4.076217032198794880e-03,2.408723842391186643e-01,5.637603531871654416e-02,3.072816909083650461e-01,5.819915860024167387e-01,3.319704199349972438e-03,1.768089222001107850e-03,1.177382380392736879e-03,7.050841348882179189e-05,2.056769382400732132e-03,4.688538422108825014e-06,1.506124211764200320e-03,9.223999791310048336e-05,7.826457228664193905e-04,6.455707157472594303e-08,5.212295892975864119e-08,7.069873131482393939e-04,1.692005067803569515e-03,1.328652698724562466e-04,2.671835855307014024e-03,2.051835359479589496e-05
