6.628201426785140793e-01,9.336755083094765428e-01,2.187239893199220409e-01,3.480840312761956327e-04,2.697971367997080150e-01,1.022825472793160640e-05,3.236868514747848896e-03,9.935321362716667548e-02,1.689591785195162232e-01,5.490716900628862021e-05,2.875231974566443485e-02,4.295111322614808894e-04,1.585966444322102617e-03,5.451558227206613669e-05,4.613114429273743738e-02,6.242308262963694454e-02,2.023687025830171531e-04,3.377614390658176813e-01,1.414326681546966280e-01,3.554373705007338735e-01,5.716194800467433619e-03,1.346411376083068904e-08,5.905844595582000091e-06,1.036311044776623280e-01,1.477733107482478644e-02,8.252534717011942125e-06,2.172413983684715001e-05,1.761932476433628019e-06,4.661337542014524682e-06,6.077200026272018551e-02,9.851999230051958518e-06,4.241024636237021052e-05,9.902265655809905451e-05,7.990085147976705611e-05,1.480208244012086850e-04,1.624115285476198905e-05,9.168823079740470023e-06,3.463033891293173453e-05,3.667030558746808932e-06,5.952141396639979947e-06,3.127742924188751968e-06,2.759367947583175073e-06,1.328654013735996176e-01,1.270205296781759269e-05,2.098476600629733393e-05,9.865207719831537489e-07,6.206670781429895377e-08,7.174993841030866640e-06,1.682865213371553259e-06,0.000000000000000000e+00,4.898626062585428729e-05,1.539568191098271541e-04,1.539568191098271541e-04,1.539568191098271541e-04,1.539568191098271541e-04,1.539568191098273438e-04,1.542309520244433208e-04
2.640693658045354941e-01,1.403195019016005877e-03,5.787778668393431802e-01,4.124912541084039337e-04,1.814226001979956163e-02,1.212082497607312269e-05,3.835797776005745938e-03,8.807159440267392503e-01,5.668783789839847154e-02,6.506683722292007756e-05,3.944166740192479037e-01,5.089851003807723722e-04,5.023327979027795807e-07,6.460279380645127863e-05,1.347434479702043324e-02,6.680755293469417544e-02,2.398137013488101262e-04,1.267056797265813939e-01,6.975057326625406194e-03,9.861735197450078206e-05,1.613309605034645433e-01,1.595542648222399276e-08,6.998623966946575529e-06,7.371758248461970919e-02,1.707596232901807676e-01,9.779530484385611926e-06,2.574383447833915859e-05,2.087949091470247113e-06,5.523841359451791442e-06,2.218024290684706135e-01,1.167494958898185064e-05,5.025756466024017266e-05,1.173451698977418667e-04,9.468518940780373729e-05,1.754096425152199977e-04,1.924631096883412993e-05,1.086536293260533377e-05,4.103811334298106031e-05,4.345554228631330008e-06,7.053487229301906728e-06,3.706480290397434503e-06,3.269943585380888957e-06,2.191224250064067458e-01,1.505235887793158620e-05,2.486765168563748876e-05,1.169060209247092141e-06,7.355113088881130193e-08,8.502608398483301640e-06,1.994251732301489880e-06,0.000000000000000000e+00,5.805036216558437541e-05,1.824439953775506076e-04,1.824439953775506076e-04,1.824439953775506076e-04,1.824439953775506076e-04,1.824439953775507973e-04,1.827688520776057208e-04
5.313421752706053982e-04,5.713497248803930907e-04,6.413645788675844620e-04,9.266127274426673097e-03,3.371187808529467218e-03,3.942612313249096306e-02,1.015410229528584535e-01,1.301030124952665709e-06,3.671346326997948712e-04,1.397663981138846760e-02,1.467864813987690062e-04,2.660246132832912863e-02,8.257630229821130048e-07,1.439630228515133559e-01,5.249741983375705615e-05,1.027625632500073341e-04,1.493651082435338943e-02,5.245551301547316187e-04,1.962713537518482744e-05,1.725870659580685488e-04,3.357434615720344463e-04,3.233114265590792957e-01,1.685685135118423703e-02,2.215273184558036196e-04,5.574784162146727848e-04,1.716238816044294013e-01,3.035980717842160503e-01,1.182542861167225900e-01,1.600054855090655981e-02,3.530362670985961017e-04,1.205580299762731289e-01,3.620262550746371644e-03,1.501781747842722559e-01,2.815171404421781820e-01,2.245334549596981477e-01,2.527466928440655694e-02,1.801356897944750568e-01,1.300763150331759321e-01,6.372380739528854532e-02,2.070105789594600329e-02,3.867499144268912170e-01,2.828222228044316999e-01,5.085311542838864482e-04,2.719149513732981201e-03,2.379485422151149665e-01,5.675831096545958833e-03,5.126981541187949562e-03,3.551619520951603687e-02,4.902555526855430224e-03,0.000000000000000000e+00,1.787745288088810891e-01,1.680896176697825040e-01,1.680896176697825040e-01,1.680896176697825040e-01,1.680896176697825040e-01,2.422172525909498109e-02,1.974930411867305557e-01
1.108270178963251529e-01,1.475537551491694702e-02,6.800386420883858252e-01,8.882495247238806485e-03,5.335899530873399604e-02,2.610071587464213392e-04,8.259921919650252409e-02,8.068261766889851527e-01,1.734025051393707217e-01,1.401134852264189837e-03,6.609400205194624345e-01,1.096037234733571696e-02,4.539896255155648208e-03,1.391142244177974441e-03,8.197556625166231223e-03,1.041494863910072260e-01,5.164095095925942160e-03,9.377222460315649821e-02,1.901590252408450615e-02,5.042274733836044770e-02,6.228472720401948687e-02,3.435806177329929559e-07,1.507068174281275634e-04,1.413941203826909673e-02,8.761418347542851426e-02,2.105902420538433332e-04,5.543620261569356424e-04,4.496143299219405924e-05,1.189491756083080218e-04,1.462019350052156941e-01,2.514057769783175234e-04,1.082235259017303884e-03,2.526884881853029910e-03,2.038929884020510962e-03,3.777232366608765639e-03,4.144457949225319269e-04,2.339723173452504354e-04,8.837056376203285355e-04,9.357620167212634559e-05,1.518882307605693783e-04,7.981452512151288817e-05,7.041424046351179417e-05,1.299383978237453052e-01,3.241341600853011999e-04,5.354945000836682347e-04,2.517428345194525140e-05,1.583833751726523363e-06,1.830932848549865803e-04,4.294377482561255053e-05,0.000000000000000000e+00,1.250043633411885170e-03,3.928708562151635511e-03,3.928708562151635511e-03,3.928708562151635511e-03,3.928708562151635511e-03,3.928708562151635511e-03,3.935703954333978627e-03
5.500117091475047702e-03,5.914249862480403831e-03,6.638999210442397478e-03,5.524850204766038053e-02,3.489639736356724142e-02,7.338395623617638419e-01,3.154777173943506836e-03,1.346743842257907899e-05,3.800344791294163645e-03,2.429925549645637825e-02,1.519440527617980279e-03,9.557358749327372460e-04,8.547774913404756895e-06,1.828055597117335951e-01,5.434199834389881857e-04,1.063732857658624201e-03,2.454760171381138445e-01,5.429861906436487737e-03,2.031676530830072173e-04,1.786511809946319173e-03,3.475403303723968024e-03,6.901175313966386804e-04,7.414081093099519730e-03,2.293110253946760001e-03,5.770662875743278429e-03,1.329768845507058386e-02,3.723897660951835942e-02,4.354389160807783932e-03,9.833265653710525356e-02,3.654407455215911548e-03,2.931394597925563936e-02,2.088231915496178981e-02,1.897132323015197214e-02,1.847422989550467909e-02,3.375680447723579392e-02,2.217317565363136067e-02,4.382163627790888402e-04,1.044185093680872079e-03,1.190974459374191273e-03,5.865496291909854353e-03,3.181431487801248802e-03,3.450669291872678762e-03,5.263991874538991554e-03,8.368106436483821031e-04,4.755256288178943188e-04,2.215242785739113610e-03,2.561391820264041254e-03,5.337856466431008815e-04,2.530215404722576666e-01,0.000000000000000000e+00,1.365944594903559586e-02,9.582147386677372647e-02,9.582147386677372647e-02,9.582147386677372647e-02,9.582147386677372647e-02,2.714917486330890167e-02,7.081619510570374976e-02
2.907557952827556913e-01,1.020660016521996449e-01,3.711165002554739356e-01,1.583968390624323954e-03,8.712910541285105726e-02,4.654402593792705193e-05,1.472948182417331379e-02,2.156846463113552548e-01,9.260717462850219794e-01,2.498569664507802046e-04,4.123102698468169569e-01,1.954505222285311729e-03,6.364730101329627576e-01,2.480750375098800752e-04,4.156191288886813367e-05,1.232254662579765764e-01,9.208857613143703541e-04,5.306619519888166421e-04,8.831621870913207439e-03,1.225667122353531063e-01,5.370751072153256240e-04,6.126891408012689148e-08,2.687474953977049820e-05,3.725896319184059807e-02,5.672951510037206775e-03,3.755344388063764749e-05,9.885644764831182779e-05,8.017734507535769766e-06,2.121157726630372212e-05,1.915162923115611426e-01,4.483186231681838570e-05,1.929892889090392347e-04,4.506060142104650955e-04,3.635915806419096302e-04,6.735738670517458409e-04,7.390592626419141033e-05,4.172304568034591285e-05,1.575865517116085057e-04,1.668694904277167251e-05,2.708542472987905686e-05,1.423290206031546894e-05,1.255659902308357053e-05,2.061823709850802433e-01,5.780113015611038801e-05,9.549190152951423326e-05,4.489196800515452983e-06,2.824366947473085339e-07,3.265005695736536575e-05,7.657936199741153515e-06,0.000000000000000000e+00,2.229136686384508256e-04,7.005858157208452426e-04,7.005858157208452426e-04,7.005858157208452426e-04,7.005858157208452426e-04,7.005858157208449174e-04,7.018332670043456222e-04
9.189158186875875239e-03,9.881058282791272893e-03,1.109191185072355874e-02,6.157641839274866774e-02,5.830212524437354549e-02,1.392777291545662932e-01,1.147543476283209053e-02,2.250032498924480975e-05,6.349313818427514654e-03,4.948081219711766843e-02,2.538560385463951158e-03,1.843142957051940867e-01,1.428094248153923407e-05,2.613186247358632586e-01,9.079028876440039088e-04,1.777200255018781963e-03,1.429180048133721348e-01,9.071781411430819217e-03,3.394363559149951560e-04,2.984761842573062807e-03,5.806427425083385448e-03,3.380516996786112616e-01,1.001358268708990584e-02,3.831146230709200993e-03,9.641164565483070770e-03,1.450837144003116752e-01,2.631023101054187907e-01,1.914300091709910182e-02,1.134839956133204195e-02,6.105493324374234101e-03,2.110122645860023488e-02,2.208850017005015154e-02,2.480041983351631216e-02,6.974486146492485383e-02,5.555933926475567497e-02,9.061240109058435162e-04,8.212539514659240869e-02,4.132577839130795183e-02,8.526191826486576031e-02,3.038939479471981439e-02,2.736180212205896467e-01,2.612331958010049027e-01,8.794658954541552040e-03,3.505246742540120576e-06,1.997654591451785422e-01,1.188789085749541736e-04,5.361799987160795807e-04,1.726969326331708951e-02,2.294362729948852195e-02,0.000000000000000000e+00,1.132361286795644378e-01,1.496865323130673053e-01,1.496865323130673053e-01,1.496865323130673053e-01,1.496865323130673053e-01,6.833755561270783707e-03,1.811583328707273566e-01
2.517718896788533750e-02,1.773475446707498474e-02,2.378101289769835314e-01,4.390557215230556261e-03,1.074645526217798547e-01,1.290140700516739564e-04,4.082823437798619587e-02,3.525698713450376998e-01,3.112109879595660322e-01,6.925714637485305778e-04,9.242591748316586475e-01,5.417637786653189090e-03,6.959958270927563140e-02,6.876321852788291498e-04,4.905337786356647745e-01,7.390647907055680754e-02,2.552577215349769585e-03,3.781070662885803457e-02,3.956821096888961664e-01,3.866961432927607523e-01,2.034661266041112027e-01,1.698295713324274355e-07,7.449335870449126044e-05,2.742840268803604653e-01,1.571869897528993532e-01,1.040933297424587281e-04,2.740173933163408569e-04,2.222413168105526001e-05,5.879577153448296449e-05,1.007767037618664541e-01,1.242681721001681519e-04,5.349415555873679277e-04,1.249022075584630808e-03,1.007829226412282168e-03,1.867060365269751542e-03,2.048577482531995203e-04,1.156509311281350504e-04,4.368097089159680003e-04,4.625408243850623167e-05,7.507732330976752116e-05,3.945177896508229648e-05,3.480528195251850535e-05,9.040156385343973977e-02,1.602173190813255038e-04,2.646913030197786524e-04,1.244347773589364663e-05,7.828782918325037656e-07,9.050177011130040644e-05,2.122681692044141869e-05,0.000000000000000000e+00,6.178880980246721777e-04,1.941934022363253371e-03,1.941934022363253371e-03,1.941934022363253371e-03,1.941934022363253371e-03,1.941934022363253371e-03,1.945391797320025198e-03
8.683142604367342227e-03,9.336942123173035124e-03,1.048111811726783540e-02,2.694311563916057875e-02,5.509162616850041272e-02,3.452513529947238147e-01,1.379932803896896654e-01,2.126130887650404353e-05,5.999678774060800308e-03,6.988321153200961929e-03,2.398770528105935440e-03,1.058309131726876962e-01,1.349453971410314659e-05,5.168336084684838072e-02,8.579077739230862995e-04,1.679335901833305849e-03,4.734804799884634319e-01,8.572229367387072807e-03,3.207447541523650997e-04,2.820401193675328971e-03,5.486687281748667440e-03,8.476765683019173159e-02,4.764461702674149812e-01,3.620178081920943057e-03,9.110258534217747714e-03,1.039497956807819423e-01,2.438302365767098523e-01,1.943341829098739759e-01,1.808986363339685002e-02,5.769284642555304495e-03,8.191183881019552249e-02,5.304442171889047625e-03,7.704215009593864960e-02,2.017145759939430530e-02,6.653002666066119841e-02,6.104618568896571802e-04,1.078035494486355265e-03,1.113993004462522127e-05,2.852065101553154756e-03,5.295033404740346478e-03,9.019357318045642972e-04,3.447318085354098786e-04,8.310367098492959376e-03,1.531187006939580030e-03,1.263277708316402556e-02,5.761226113082385664e-02,7.099200816072881448e-02,8.021542194780867385e-02,9.339437930545374522e-02,0.000000000000000000e+00,1.256371507367384484e-03,7.961572906816972994e-02,7.961572906816972994e-02,7.961572906816972994e-02,7.961572906816972994e-02,1.275300558926084800e-02,7.899653593772826277e-02
1.751178598183756457e-02,4.975450974464141996e-05,1.361153707574680634e-02,1.674083611589053880e-05,7.520495256804362802e-03,4.919201134395587614e-07,1.556747235298562679e-04,1.032718390032200534e-01,6.151976509220882239e-01,2.640718433855481920e-06,1.964930598807983764e-01,2.065701046031193682e-05,9.565909449628748895e-01,2.621885368406502666e-06,7.177349160451965485e-04,6.364518189115239144e-01,9.732768471184287997e-06,1.590613258374643235e-01,6.216805987422521773e-02,4.505878724868545016e-03,2.509810800920207231e-03,6.475462867094994273e-10,2.840370933939956656e-07,2.876005331277450838e-03,1.451018753270088548e-03,3.968993657412865879e-07,1.044805943650925759e-06,8.473879921206755017e-08,2.241834754257787057e-07,4.247136934403888398e-01,4.738243921144181510e-07,2.039688466557737331e-06,4.762419175396978213e-06,3.842770538018529201e-06,7.118948703146388361e-06,7.811058648046893628e-07,4.409675559972387115e-07,1.665519748934205594e-06,1.763630390939485914e-07,2.862637027456517385e-07,1.504264114458400618e-07,1.327096977835129816e-07,3.530677311372685256e-01,6.108955538407570812e-07,1.009246322946036607e-06,4.744596443606270769e-08,2.985050994619124824e-09,3.450758587943199960e-07,8.093611947349546654e-08,0.000000000000000000e+00,2.355956859213166293e-06,7.404435843241356423e-06,7.404435843241356423e-06,7.404435843241356423e-06,7.404435843241356423e-06,7.404435843241356423e-06,7.417620056779498000e-06
