8.136857643310130284e-01,7.105563545354499633e-01,2.405586586792911319e-02,7.569845147185351175e-01,5.037746921950120305e-02,2.036095382480697102e-01,4.431507981163774687e-03,5.377363546719841209e-02,1.001265240664307860e-01,3.574073206593197244e-02,1.777149551316667886e-03,7.787925385591352480e-03,2.394187599045623747e-03,1.841895391079697089e-02,1.114527305092257586e-02,8.375471052262696559e-04,6.272741629629156879e-02,4.773268174460994478e-04,2.586914478573614784e-01,7.695779569159827806e-04,7.701423980428163995e-04,5.063004873494938779e-04,1.317734238069374420e-03,2.658619589918049392e-03,1.608341320609477662e-03,1.464945673459065731e-06,6.230915100502535525e-02,4.433173074297888313e-05,1.873768595511252663e-04,1.070659193277741965e-03,6.943818615448581243e-04,1.541069295753184931e-06,2.140415224129894065e-05,2.988276296189488188e-04,1.420566643700505203e-05,9.740594374960444843e-04,1.883957068342050187e-04,8.204629893932126414e-04,4.893703076440789057e-02,2.080561852768061330e-04,2.644531674887924178e-04,1.042015067288664526e-03,8.498788682124535200e-04,3.066834848230413929e-06,2.358802474435721340e-05,1.546953530516766151e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.657068687789944654e-06,0.000000000000000000e+00,1.789782343866228422e-03
1.837691223866183554e-02,2.326065447560807242e-01,2.004367279108124344e-01,2.956940796086188900e-02,8.892072329342658177e-03,1.390819235288974220e-01,8.511256202324176540e-03,3.518882653910888059e-01,8.260180701352567434e-01,7.160794416752503944e-01,2.856407274915569411e-04,1.232448286110041230e-01,6.573256322352562806e-04,2.956253465237013156e-02,7.982568398281490903e-04,9.905846606928262691e-04,1.105679467032932017e-01,6.460696114064685795e-03,3.790871836633501646e-04,3.780684939000042953e-04,3.379056215496772410e-03,4.531138172895807898e-04,6.389988486140710461e-04,1.509352911218466721e-04,4.642736016622799256e-05,2.387279056507283625e-03,2.482288756219295511e-01,6.322155323614092322e-05,2.420893774010129720e-06,1.000139590160966713e-04,9.281894219689512085e-05,9.057251060659187900e-05,8.192857028296088838e-05,2.220783340081302567e-06,3.454175676605475724e-04,1.390925843384466745e-05,2.808041039567688154e-04,1.050468516487838106e-03,2.705628512182466361e-01,2.287478544004772126e-03,1.039328099266982662e-04,3.929234759206700527e-04,2.006065042705225659e-04,1.838424208048308468e-04,7.169090481004624727e-04,8.511000276663033097e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.218087731149371158e-03,0.000000000000000000e+00,1.860314082825108761e-04
2.004340415338362515e-03,3.815540710509509811e-03,1.583478379739109154e-01,3.376483808851759444e-02,9.217782797155509023e-02,1.143900942064677618e-04,8.587770147995936465e-04,1.836123056840200662e-01,4.688894498771730389e-03,1.260580971852819218e-04,1.702359312802707580e-01,1.761443916267407539e-01,1.313633909018060708e-01,5.411459322944948155e-05,1.844871647357054615e-05,7.830250105149424988e-02,7.047826723210067715e-05,5.709090759705808676e-03,2.909855946688016210e-04,1.395214948040237333e-03,4.859203875173831455e-02,2.929106216609977942e-01,9.978265206082314689e-06,4.744589211915986593e-02,1.839234372004114326e-02,4.494384784002521810e-02,9.675595959632813666e-06,5.920790819944853761e-03,2.457491068389912618e-05,2.804366603010610137e-01,2.279165575689089396e-01,1.065069940405102972e-01,1.390514912347698417e-01,2.452114829554073901e-04,1.652789249046188180e-02,7.634938994658320432e-02,5.037063847833990991e-03,2.983924451551818735e-01,5.678347965483259812e-05,1.860070764755976120e-03,1.634767049676474557e-02,1.837845437274115701e-01,2.362988555299048721e-01,3.582480436693502406e-03,5.716180808064073166e-02,8.056366283070805212e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.650598009845567928e-04,0.000000000000000000e+00,1.747070299397535109e-01
9.177329544004496353e-02,9.746306624957377929e-02,2.750490739484067193e-01,1.153825895623806913e-01,8.000324975454432136e-04,4.334227101675168781e-01,9.094981475153557371e-03,5.299841275415263508e-01,6.212529348698810905e-01,4.112759416546771241e-01,7.234802135592153204e-04,2.366153497944745721e-01,8.923861006413855504e-03,1.474588551746521536e-01,9.127930334187847616e-05,7.165430197897644862e-03,3.659749308552923824e-02,1.212791078240581071e-02,3.684151884317340281e-02,2.754167880032556016e-03,8.649032615594601830e-06,7.518537075226831541e-04,1.994211968957186899e-05,2.226108902597144024e-04,1.138972311408513832e-07,3.536047241775141636e-03,1.625038693011782720e-01,3.016026176680738826e-03,3.986395038681409854e-03,2.748457339464210371e-03,4.638352602998061847e-04,1.104378652934803490e-03,1.222757307877882357e-03,5.464083515710414481e-04,1.324448472717797450e-05,2.873375861210396461e-04,9.879768233519338884e-06,3.020113969234060141e-04,1.488588738514041165e-01,1.397007085330648820e-03,1.082171585821240940e-05,6.144464424504873182e-04,5.529355613609060601e-04,1.940102912952162273e-06,6.560853967246726894e-04,4.811658469834960124e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.343455424562896034e-03,0.000000000000000000e+00,2.290838677158257321e-03
2.049325367641668949e-02,7.153496675734994075e-04,1.688099157603200826e-02,5.813583735234341063e-03,1.402147031805301980e-01,8.708846249913722651e-03,7.116237953361114199e-01,1.412193193921298939e-01,4.134951590539083510e-02,8.412596641328333458e-02,2.583056667951981189e-01,1.098986460148023009e-01,3.631095015647932411e-02,9.024906885624939289e-05,7.381996839964647577e-06,3.450736924329920186e-01,4.290912566044365918e-03,2.370184474136914354e-01,2.949166763106063609e-03,9.541194124784901920e-02,8.495275824837469208e-03,8.563420041038500262e-04,6.909543645161503253e-06,8.502216791772401056e-03,3.237518815525395038e-03,7.894588928856591248e-02,3.277627125416643621e-03,6.965326411186517630e-02,9.213522188556039216e-02,7.547445828655714728e-02,1.472931973590223612e-02,2.176880933343171374e-03,1.085901302659843812e-03,7.052600287674595098e-03,2.938350180422890767e-03,9.236858432908546385e-03,4.939075991127900474e-03,8.461978408540505453e-03,2.194960966986337064e-03,5.599712202998517480e-04,1.469991547773108129e-02,6.646649568356491344e-03,2.601199796412607523e-03,4.123911753331363506e-03,8.103587583904999858e-04,2.539893634999235150e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.371340898763265537e-01,0.000000000000000000e+00,3.232837201438570202e-02
4.277038650492049482e-02,2.503740203057262526e-01,3.557535177265240545e-02,1.770052884252335673e-02,1.074585933331647855e-02,2.595408305740232735e-01,4.029603094736633126e-03,1.088438095226824248e-01,1.328694513942822453e-01,1.153280656674748605e-01,3.035514309731163620e-06,8.553670827665282861e-02,2.004512461441384195e-03,3.401498844489582174e-01,5.046938272162454497e-01,5.690801946716981608e-04,7.253184899340145951e-03,8.033555277963830657e-07,1.092093446299118552e-02,3.023524401578274305e-04,6.632845362289844886e-04,1.176326185265445237e-03,2.331419320572831994e-07,2.305679033312270300e-04,2.313710055915677567e-08,2.144508939129139737e-03,1.429937842147845639e-01,2.413566418848175563e-03,2.688452126894514457e-03,2.197886114040483244e-03,2.985997267161715927e-04,9.388803265221666279e-04,6.958275117438336059e-04,1.188353515890086141e-03,6.077288448367404753e-04,2.664859295065474549e-03,9.675715116480296046e-05,1.810134381901091615e-03,1.578435754912371480e-01,4.220302464179064754e-04,1.946053700066433369e-04,7.331104586968159153e-04,9.679867877584711917e-04,4.322546815057227033e-04,3.447216732997262839e-04,3.544234255053756166e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.535976658861122873e-03,0.000000000000000000e+00,1.450440235737542657e-04
3.010213827579500540e-02,5.647340482449501398e-04,1.420112880451531445e-01,4.449876195811334340e-03,1.322095054920841561e-01,6.571623568671906834e-02,5.521655668891076521e-03,7.517904462878882699e-02,5.706683995398417926e-03,3.645695842762771560e-02,2.999064909280830249e-01,8.705015679953388708e-02,2.242257182650073122e-01,3.803926035864872533e-06,1.431905896020442331e-04,1.578474800429321701e-01,3.792381394125409009e-03,4.253767935167911823e-02,2.605859117003644487e-03,1.633822341814691187e-02,4.486152553059569691e-03,2.798503702321571973e-01,3.317299814452657775e-03,1.771394364735702845e-02,2.228001511923903728e-03,3.153551577759543256e-02,7.747708481187717995e-03,3.850907869187150841e-03,9.215285484320295817e-03,1.067374546609149988e-01,5.096159696841868342e-02,2.483511828541527106e-02,4.697658353630310146e-02,2.240261866170659296e-04,5.680385920999690003e-02,8.332458246927254564e-02,7.421406030812819276e-05,2.935677825743799318e-01,9.064945880252075691e-03,1.644950459845751813e-03,8.881821046955900786e-03,1.424783270296604010e-01,1.848285820982229488e-01,1.631947573014115018e-03,4.707112422339215091e-02,2.098974775431386094e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.518281363620421764e-03,0.000000000000000000e+00,1.828530869030269013e-01
5.483714048988433398e-02,1.417468290943334035e-02,1.142188008548403327e-01,7.835571394659762712e-02,2.308598474801880229e-05,2.167309114047644703e-01,8.493668416261635629e-03,1.663501205558712004e-01,1.783938569498204896e-01,1.418543819132507544e-01,6.457727848471571776e-04,1.753955651225048151e-01,9.168460554679626687e-03,7.260633825092358551e-01,8.793794643496699245e-03,2.604426827289883697e-03,2.250933895206442548e-01,4.193335113535574571e-04,3.198501125207052764e-01,1.910629630912947033e-02,2.819481438411834489e-04,1.077464882600235067e-03,1.064998732339757275e-04,6.312220702169252666e-06,2.804847134387876615e-05,2.264231506896037093e-03,1.413178772251770521e-01,6.014437105152391000e-04,1.845732064236709586e-03,1.485989016716171476e-03,6.086734845920783870e-06,1.882745518731498632e-03,2.014933532715549626e-03,8.379613689722461168e-04,2.670004589072893782e-04,1.692713715485172831e-03,6.022635169733681875e-06,1.032350831948147492e-04,9.365955988750986061e-02,2.410769102757445020e-03,1.363921757667724711e-03,8.691360726906561282e-05,2.138543251298670965e-04,1.490262667924497839e-03,5.055751493815417198e-04,1.665383368452214312e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.927570044120630625e-04,0.000000000000000000e+00,2.811724352499327183e-04
1.024686089318069607e-02,1.036668046276781807e-03,5.773441956558124366e-02,4.713259113084441033e-04,1.209529211993438415e-02,6.703888198572197088e-02,3.464251722586316612e-02,2.729387424216582134e-02,1.461121609509836126e-02,1.395038846612562111e-01,3.264175122317946043e-01,5.029292152293618479e-02,2.666247600254811889e-02,9.189680274869058054e-04,2.261831063595408231e-05,2.522746801209456713e-01,3.590496449239208646e-03,7.068366006688222569e-01,1.323998676431612062e-04,6.863149943262925046e-01,2.047690987873491686e-01,1.305475534817535921e-01,1.603123306829840611e-01,3.914510847646609504e-01,1.301222960989628086e-01,9.243980378723822000e-04,6.048887873039580053e-03,3.930306448682274745e-02,5.670969850214568203e-02,7.455928653892489322e-02,6.818509339720086639e-03,1.821192621881766172e-02,1.651444191456186497e-02,9.151353574658049536e-03,7.707289001297329412e-04,5.089072679036609100e-03,1.422119660492985780e-04,1.742446122232111727e-03,7.740173399400575478e-03,6.985927352295971324e-03,1.743228321720407354e-03,1.489839264663762929e-04,3.550140189086464716e-05,3.360060551934496847e-02,8.555582129589545115e-02,7.642771633849755608e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.438946864761611728e-03,0.000000000000000000e+00,7.146819737526984018e-02
6.087670276693896414e-04,5.778102370564129099e-03,1.979594653357969174e-03,7.031484031383169672e-03,1.470931829617450341e-04,1.238089562042191377e-03,1.144099493541792271e-03,2.738636198375649783e-02,7.093399172713675538e-02,6.190477689879324980e-02,1.297838628299191805e-05,2.162669084865239885e-02,4.802185571990433906e-04,3.023845188347569768e-01,8.437527721216163679e-01,2.615824492105019974e-05,7.012080659807387595e-02,4.401411931136482193e-03,1.057549716638065684e-01,1.845399412191291036e-03,7.896733793131749043e-04,1.682564346008498654e-03,4.148627728740482347e-04,2.406694832844473962e-04,5.209674971845171905e-04,7.958155878182253656e-04,3.466519528390593075e-01,7.369253435571259270e-04,3.543699542010145839e-04,4.975510948446703192e-05,3.727228989503467924e-05,2.735384886914426551e-04,1.619027538243207370e-04,3.769199065647094518e-04,5.867854127933722248e-04,1.337321665900888723e-03,1.073558535156072488e-04,2.131678631775984958e-03,3.698652319165296465e-01,3.263457025775561796e-03,1.262080617173597877e-03,8.905095929812557268e-04,1.326558606580130343e-03,1.316633806840480491e-03,3.438521196699333734e-04,4.775946667817025301e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.324311785502392034e-04,0.000000000000000000e+00,3.858654602211331953e-05
