8.820096407511258674e-01,1.976114183907841382e-03,1.895253669726857857e-04,5.926743629130539273e-03,6.212767139751511694e-03,2.626602926060065996e-04,6.747045649692390290e-01,1.400940223720064732e-06,3.507422807955223876e-02,1.442656627365071487e-06,2.004798639382126391e-05,5.038311164412007787e-06,8.517926280454759119e-07,4.741483850593786707e-04,1.105600343214738028e-04,6.264471827232521862e-06,8.695967204718059987e-07,1.407001116058793383e-05,2.334744242282632901e-02,1.573507585624938683e-05,8.806686304179732954e-06,3.232903777625019935e-07,0.000000000000000000e+00,3.300694985355764281e-03,0.000000000000000000e+00,7.065876426372103491e-05,1.418265341120600884e-04
1.212794809484421393e-01,8.711296015353189315e-01,2.245939177999429072e-04,1.812497364525421720e-02,1.912522498726519291e-02,3.112612581056985032e-04,3.620396446097153258e-03,1.660161161931231874e-06,3.102199977118423324e-01,1.709596499695315385e-06,2.375753641905459132e-05,5.970567748187322564e-06,1.009402839005785501e-06,1.961538035229938026e-01,1.310173495874809076e-04,7.423609267187389319e-06,1.030501285798291097e-06,1.667343522675143595e-05,2.454723947591878341e-01,1.864659274841906094e-05,1.043621870509758720e-05,3.831099429511602911e-07,0.000000000000000000e+00,3.031250880708270534e-01,0.000000000000000000e+00,8.373300601591127253e-05,1.680692007250171127e-04
1.262858784670714259e-04,3.585366970649899419e-04,4.251743632242895726e-02,2.276240653039025553e-07,7.388106638398894477e-07,4.989312849705635627e-02,4.530597959264272647e-04,2.764734359040763034e-01,1.109636928767443703e-04,1.168066267382979369e-02,3.304285217649663431e-02,1.816483516964241818e-01,2.562858175055140464e-01,3.121671455260738521e-04,2.297500468693550180e-03,3.437515826776230687e-01,7.391003804698949298e-02,1.424148320385997847e-02,4.946846877478099916e-04,9.380558122687611411e-02,1.124088850588125937e-01,2.451880897283145733e-02,0.000000000000000000e+00,7.967365653948785221e-04,3.406948501947992120e-02,1.087146168635447496e-01,2.430847097148155500e-01
1.649817319714059760e-01,9.844050529708633368e-01,4.836355650082352180e-03,7.569600305834904563e-02,4.335293356670697797e-03,6.702630948502116479e-03,1.429586173647563047e-02,3.574954252637130704e-05,2.981801312545204197e-01,3.681407213363352226e-05,5.115895239633300911e-04,1.285688826572162441e-04,2.173625702537188221e-05,8.402290694043441921e-02,2.821298569183199132e-03,1.598583566957774069e-04,2.219058630264008020e-05,3.590420589083373644e-04,1.419456854036728055e-01,4.015315956771837416e-04,2.247312206595591336e-04,8.249804604437296383e-06,0.000000000000000000e+00,2.272353130917871000e-01,0.000000000000000000e+00,1.803087994146633380e-03,3.619164919930299706e-03
1.184563381938084697e-03,3.363079447833564224e-03,3.292768106517948712e-02,2.135117052515045289e-06,6.930054802590605676e-06,2.241075952161266926e-01,4.249707493801243088e-03,1.021283346790003918e-02,1.040841057622198928e-03,5.676208023988186732e-03,1.456391132445662012e-02,2.417375866050957764e-03,1.480696329061665338e-02,2.928132378084881936e-03,3.440599526490391833e-05,3.464610875015854824e-02,4.025911155900545151e-03,9.820483578714759784e-03,4.640149586197195482e-03,6.178662131926770419e-03,6.120402177871434913e-05,7.063798173565303228e-03,0.000000000000000000e+00,7.473400604042835550e-03,6.022767949551460082e-03,1.029737075031646326e-01,8.393276010060082837e-02
3.431436805425370357e-02,2.809723301853453425e-01,8.624417196203025071e-04,6.193180765926539211e-01,8.807230273430166623e-02,1.195244721323997531e-03,5.541142079930752584e-02,6.375026810023350587e-06,5.527138785854807113e-02,6.564858743714648027e-06,9.122905359103464901e-05,2.292700873780074839e-05,3.876111734411298488e-06,4.778750725653006662e-04,5.031072496761533749e-04,2.850669512735988647e-05,3.957129871105691315e-06,6.402607109666299417e-05,1.452332857497628561e-02,7.160300542657933702e-05,4.007512979213997208e-05,1.471144015114198976e-06,0.000000000000000000e+00,1.291917903393085404e-02,0.000000000000000000e+00,3.215351439822391804e-04,6.453865354341781864e-04
2.313825192490877227e-03,6.569152878940114244e-03,1.081199272837856801e-01,4.170555751050933398e-06,1.353657865174051080e-05,1.142304641496992698e-03,8.301016568473111937e-03,2.613748450592442985e-01,2.033090248463354909e-03,2.392943809560977089e-02,1.225534210883415947e-04,1.466146793701413320e-01,2.756708230708732055e-01,5.719564327808291694e-03,2.792389830852513681e-03,1.837039694334271778e-01,1.424160996754445796e-01,4.801702793271580942e-03,9.063672888404691874e-03,2.080607815065798477e-02,7.884278666389818446e-02,1.146790014209584339e-02,0.000000000000000000e+00,1.459790405045179908e-02,4.961034852656560218e-02,5.221582679348494432e-02,2.287118530389531668e-01
7.734539151124056322e-02,4.581945376353541155e-01,2.390577827946600668e-03,3.698917954190076296e-01,3.068995487600721939e-01,3.313065062559040000e-03,7.887889127836950065e-02,1.767075664117506056e-05,2.918028600279389817e-01,1.819694641306884167e-05,2.528752352974016873e-04,6.355072754812302472e-05,1.074408456841208672e-05,1.756901539050334804e-01,1.394548766361294748e-03,7.901690255603845549e-05,1.096865645174866808e-05,1.774720569427010132e-04,1.023698752917444332e-01,1.984743470694818213e-04,1.110831196516677988e-04,4.077822517441168211e-06,0.000000000000000000e+00,4.587576141913706634e-02,0.000000000000000000e+00,8.912541782509840298e-04,1.788928697400527694e-03
2.228689260711721586e-03,6.327444493551576121e-03,3.179631068090994772e-02,4.017102434415304681e-06,1.303850764777794817e-05,5.575930043144234904e-01,7.995585206343996942e-03,9.053652892968083732e-02,1.958283805325052637e-03,5.277109774906715844e-02,1.846048078801099945e-01,4.177271197961370253e-01,5.586483082510551069e-03,5.509116088244190267e-03,1.412205663149624091e-01,1.823157647553753924e-02,8.675413700879945969e-03,4.392372118209395687e-03,8.730180004326829404e-03,1.135159404117258228e-02,9.750124523995481974e-04,5.200364888880298908e-02,0.000000000000000000e+00,1.406078215922542708e-02,2.493439008063112750e-03,2.162642695155937711e-02,6.601156166776636636e-02
1.578872166943400554e-03,3.744286512189840682e-02,9.115078036361216917e-06,7.768838497106156371e-01,2.303078512349937268e-01,1.263244652892444389e-05,6.196857631005065620e-02,6.737715202696918880e-08,2.753234634358386890e-01,6.938347065699936275e-08,9.641926216553716640e-07,2.423137344021302116e-07,4.096631706588737381e-08,1.062605595773023943e-02,5.317300563191866017e-06,3.012849966940829106e-07,4.182259131785116686e-08,6.766864602336574560e-07,1.624770159940532163e-03,7.567664773784504544e-07,4.235508638583507481e-07,1.554840425205242897e-08,0.000000000000000000e+00,3.831127278746199009e-03,0.000000000000000000e+00,3.398279399239926798e-06,6.821039034022240896e-06
9.590803165163287736e-03,7.612880849273497052e-04,2.762977892727623824e-04,3.303237316473752738e-01,6.309973632463031779e-01,3.829168587613690001e-04,3.455786058653260995e-02,2.042347644011831301e-06,1.041845988231654696e-01,2.103163514138531851e-06,2.922677005438296843e-05,7.345054958241770807e-06,1.241777941428384413e-06,8.668141604228409847e-01,1.611789152707269600e-04,9.132601848887582485e-06,1.267733471582368108e-06,2.051183459401406390e-05,8.053402564462200930e-01,2.293923363698065085e-05,1.283874552272602853e-05,4.713058631450025424e-07,0.000000000000000000e+00,6.996111387731823728e-01,0.000000000000000000e+00,1.030092207214931686e-04,2.067604904890003056e-04
4.417922226808145849e-04,1.254286910236614453e-03,8.930951477540116298e-03,7.963086844462573551e-07,2.584618401361664369e-06,1.570735897609683296e-01,1.584961807917762170e-03,6.129824507091869226e-03,3.881898523251800992e-04,2.808613751407320613e-01,1.063790716257807384e-01,1.832280304253913750e-02,7.620288019782115417e-03,1.092069982360297908e-03,2.980280171480761964e-02,1.079513247385282676e-01,1.510487926298298769e-02,8.187554551404335745e-02,1.730580254729390801e-03,3.621226095067823364e-02,1.822891900840068607e-02,2.417317220127559452e-01,0.000000000000000000e+00,2.787263488123592221e-03,2.369084352085492062e-01,1.314264726843775988e-01,1.794388700748466084e-02
1.153405882023154361e-01,3.003548846868634575e-02,2.065735391734936123e-03,5.375813778133382570e-01,1.478974802049194404e-01,2.862870923858331848e-03,1.163289510578156410e-01,1.526957498127772100e-05,3.351567741578441407e-04,1.572426372717954365e-05,2.185134142634617639e-04,5.491516968490621383e-05,9.284130173593290516e-06,6.420600434783189092e-01,1.205051225898498644e-03,6.827973147207063256e-05,9.478186222291501669e-06,1.533563579418939797e-04,6.860803248812765709e-01,1.715047626979288508e-04,9.598864718237594428e-05,3.523709706087002656e-06,0.000000000000000000e+00,6.208180095191512260e-01,0.000000000000000000e+00,7.701465635302543432e-04,1.545841043244670053e-03
3.126060421498442210e-01,6.620576480170133060e-02,5.155743259877867447e-03,2.326838920005026290e-01,6.093618442496431808e-02,7.145265327127081970e-03,4.432181365348457081e-01,3.811040300994357905e-05,2.149656327354494429e-04,3.924523298207129257e-05,5.453743336582683862e-04,1.370594303127154498e-04,2.317169554137848929e-05,3.495069294996945852e-01,3.007614024812601660e-03,1.704152268155406744e-04,2.365602822460474009e-05,3.827528017295029196e-04,4.746169962429364064e-01,4.280483007914016522e-04,2.395722233909573871e-04,8.794612630258620241e-06,0.000000000000000000e+00,4.219779982810872299e-01,0.000000000000000000e+00,1.922161942873226465e-03,3.858170592148104597e-03
2.229637370809057495e-01,6.122403708852412751e-03,2.671568423405316917e-04,8.709839104723531011e-02,5.771254678756957412e-01,3.702485609273287789e-04,5.810407787213193176e-01,1.974779273377322065e-06,5.114248968224083952e-02,2.033583130874715573e-06,2.825984102186768581e-05,7.102053529369208567e-06,1.200695360586570847e-06,5.981949254231792024e-01,1.558465240309629761e-04,8.830461795311324413e-06,1.225792186353672686e-06,1.983322767500796785e-05,4.450188237201121444e-01,2.218031943106684776e-05,1.241399260737135283e-05,4.557133320024398377e-07,0.000000000000000000e+00,4.271413457264461866e-01,0.000000000000000000e+00,9.960129689183098197e-05,1.999200931184077026e-04
4.523149446531209983e-01,2.343502225119227099e-04,3.644163025835184429e-03,2.307068187782050084e-01,4.907312222413491576e-02,5.050389517556286637e-03,6.399209830838854529e-01,2.693705146826967550e-05,6.063781719650571111e-02,2.773916771351016326e-05,3.854794317287327742e-04,9.687583013966142198e-05,1.637813053937873625e-05,1.984124273040863418e-01,2.125830413336964909e-03,1.204522485503325285e-04,1.672046474173358743e-05,2.705358932342418594e-04,8.140211559287033327e-02,3.025514872229216460e-04,1.693335363093965778e-04,6.216174964168159026e-06,0.000000000000000000e+00,9.740160905871239616e-02,0.000000000000000000e+00,1.358615262400026920e-03,2.727017601649122432e-03
1.323019125384317929e-01,2.760102956139881547e-01,9.776276837148850651e-04,4.615585039137855977e-02,4.734476618031023265e-01,1.354879178264786202e-03,1.936729006640729861e-02,7.226462440438602437e-06,9.987192357855378955e-01,7.441647941566074008e-06,1.034134206644946058e-04,2.598909345052916994e-05,4.393797343663904815e-06,1.587799655390712342e-02,5.703012319227858265e-04,3.231399141961349963e-05,4.485636098113649121e-06,7.257726308874837100e-05,1.709544780775178185e-02,8.116615737586277738e-05,4.542748271791853851e-05,1.667627021267369131e-06,0.000000000000000000e+00,1.369777429499331256e-03,0.000000000000000000e+00,3.644787246408718326e-04,7.315830500582353943e-04
5.607441050649668686e-06,1.592001748485907049e-05,2.058982747154507742e-01,1.010713583651924258e-08,3.280522965324095272e-08,1.685914926687978946e-02,2.011710358208605148e-05,2.645264105602312954e-01,4.927093782152220619e-06,1.489717888435111159e-01,2.054185049788513975e-02,5.700537451005763256e-02,9.659484948461163206e-03,1.386108160100787382e-05,5.347666748326873609e-01,1.405082316523214962e-02,1.410234754943618385e-01,2.255386424042887528e-01,2.196536349809031165e-05,9.880803174442445366e-03,1.796724613368720080e-01,5.737818221890661485e-02,0.000000000000000000e+00,3.537729932736533364e-05,7.508376207581052807e-03,4.734767632303731261e-04,1.698762091872213975e-03
3.527380663647888045e-03,7.933031119745992399e-02,2.765132253588685647e-03,1.847068900998378171e-01,6.342497534843316576e-01,3.832154283213091376e-03,3.684687947135871500e-02,2.043940111993757045e-05,6.033566585481572181e-02,2.104803401729090240e-05,2.924955887570008183e-04,7.350782075699346951e-05,1.242746185800579068e-05,9.745044020437266807e-01,1.613045903793123908e-03,9.139722760001143479e-05,1.268721954110808723e-05,2.052782816882846046e-04,9.543363544616652039e-01,2.295711991368965899e-04,1.284875620393056582e-04,4.716733517549635884e-06,0.000000000000000000e+00,9.023768105092346836e-01,0.000000000000000000e+00,1.030895395087100177e-03,2.069217066570687262e-03
1.043751328924944638e-06,2.963301665811514391e-06,4.104951811959165614e-02,1.881310274277334149e-09,6.106261615053612701e-09,1.833780409258539412e-01,3.744533987653831976e-06,6.146238911133256565e-03,9.171136417499037956e-07,3.050451294341032238e-01,3.450389033393216898e-01,3.612028435973334006e-01,2.876509284490539886e-01,2.580057857177609671e-06,1.873102399791257699e-01,9.577588686041892943e-04,9.105569838158501794e-03,2.387613198238558443e-01,4.088563238448123592e-06,4.277446413879117809e-02,1.006270931768585564e-01,8.150690136735666991e-04,0.000000000000000000e+00,6.585018523277227970e-06,1.115787619529116405e-02,1.057161878431033160e-02,8.442862222233863399e-05
6.628451500057222979e-06,1.881875579703614691e-05,1.506095350267799837e-01,1.194745679744529345e-08,3.877845023079719099e-08,7.035736426745548000e-02,2.378005300653782480e-05,1.874143892341629744e-02,5.824225680882686312e-06,1.413303114147685946e-01,7.048969384245546976e-01,4.829385056722757669e-02,2.689128193184145961e-05,1.638492608316787546e-05,1.972807230908100312e-02,2.051975293181904358e-01,2.242498334741718780e-02,4.270754652296371301e-02,2.596484658743775055e-05,1.439220223129485327e-03,2.547923273514333259e-02,6.656649807469404434e-02,0.000000000000000000e+00,4.181884582937887981e-05,4.890446082451301024e-02,3.743118606466877551e-02,7.995984580047454937e-02
