2.274882973080707416e-01,7.224966493921407551e-01,1.428024862575835175e-05,3.389133346577876127e-01,8.316170499446151653e-04,4.988698439327935580e-02,2.868043119581421829e-03,2.209774308645599003e-04,1.094504549226150841e-01,3.196509697749780419e-03,1.730867797679963506e-04,8.560613988157753096e-02,5.657727332973701321e-06,3.471086334962601716e-02,1.256165443440264689e-06,4.679573646094997014e-02,6.181205183231971046e-06,2.039198797237758987e-01,5.239221684484522381e-06,3.266374898829415820e-05,5.206373529746768133e-05,5.827158088678186383e-05,1.539869892231906858e-05,4.543584603607465423e-05,1.416371202139048812e-07,6.649651306610753843e-05,6.010632964092198089e-06,1.098287933442296348e-06,2.183401697838847731e-05,1.558436496264709080e-05,1.055470777200617377e-05,1.539568191098273438e-04,2.912696577753496634e-05,2.072495641863063030e-05,3.169699216967033963e-04,2.534339882351893843e-04
6.826789869606900707e-01,2.337108870326787269e-01,1.692257367573672119e-05,3.129498264573233324e-01,9.854941021336194405e-04,5.753329240002172384e-03,1.133935619100822495e-02,2.618656686225548521e-04,2.788601087723323671e-02,1.086320711844079301e-01,2.051136405031873391e-04,3.696050118986488053e-01,6.704596687257780596e-06,2.034339164118546539e-01,1.488598190593724384e-06,3.204505656204694186e-01,7.324935500731446387e-06,2.691708528848782978e-01,6.208653454344077788e-06,3.870763830982151029e-05,6.169727289034953428e-05,6.905377816598422323e-05,1.824797479739917569e-05,5.384300177225202218e-05,1.678447389015048231e-07,7.880059871723929716e-05,7.122801698927756703e-06,1.301508044987757424e-06,2.587404257707337393e-05,1.846799528365782863e-05,1.250768278470084600e-05,1.824439953775504179e-04,3.451643155791494594e-05,2.455976860851641857e-05,3.756199904831920974e-04,3.003277779148633034e-04
1.119459868045539775e-04,1.190715724187150914e-05,8.829663031489054514e-01,1.309080543602213599e-03,3.918139961928951268e-04,1.147437617522545208e-06,5.104419856860868195e-06,4.045123408883460198e-02,7.686913594118928016e-05,1.330128215749304627e-04,2.860474451956366500e-05,8.306860519169981206e-05,1.417292529753026774e-04,1.345591838090916151e-04,8.219501550836297299e-02,1.583319301249995622e-04,1.211975795339119552e-03,8.053481551409768014e-07,1.851900991179432224e-03,3.263286660945776546e-02,8.890431494426667691e-02,2.373415830110315594e-01,1.532406625543602857e-03,2.617603123392474654e-03,1.174405324175764424e-02,1.456915399025067144e-03,1.061083798765262800e-04,9.301188383771247096e-06,5.636841741769199957e-03,2.313227172867030581e-06,4.523121586683248596e-03,7.800747470207987366e-02,1.056489833048981225e-02,7.941715249551901945e-04,1.459389232208321103e-04,3.773829930605610288e-04
6.686788420179956560e-01,2.939083240431591970e-01,3.644069510532631142e-04,5.020252135527388804e-01,2.122141158436119737e-02,8.837555978934452661e-02,2.463020850342482679e-02,5.638957271912421396e-03,6.594432686475432820e-03,1.800551571929060943e-02,4.416871676107360367e-03,1.180186705877454001e-01,1.443752991513595535e-04,2.388684769693247556e-01,3.205514352438165341e-05,3.043305620593558802e-01,1.577335376775745987e-04,9.754034318388073166e-02,1.336957674876446177e-04,8.335217047498207207e-04,1.328575400709229495e-03,1.486988754922892496e-03,3.929478450639696920e-04,1.159443267161758880e-03,3.614331408769366238e-06,1.696874628526072676e-03,1.533808331876125705e-04,2.802638579291832856e-05,5.571658984975954264e-04,3.976857174528324393e-04,2.693376690597146131e-04,3.928708562151635511e-03,7.432691874340937059e-04,5.288646141357973215e-04,8.088517627959250500e-03,6.467191809214699327e-03
1.471171441798071848e-02,1.564814441970494149e-03,2.423332065855797815e-02,1.720367085712024013e-01,4.279699635248339629e-01,1.507939232418562068e-04,6.708124993771780783e-04,8.626909849371569572e-02,1.010198585768069986e-02,1.748027509335060153e-02,2.333753523568852795e-01,1.091670752622784894e-02,8.987963854681436590e-03,1.768349488018806231e-02,2.158495507103428118e-03,2.080766095986490843e-02,2.315762217568699891e-03,1.058372202852371778e-04,4.164682633025246217e-02,2.358074361564740321e-03,4.360696298389848263e-03,7.985917535025727210e-03,4.199817819035573388e-05,1.848313914850813894e-02,1.059810202161710208e-02,1.283107917760568191e-03,1.627525109768593792e-04,3.464725587292922376e-02,1.864071124795560518e-03,4.373217086289443896e-03,4.021180717263459631e-02,6.194511727858619671e-02,4.449072020472238931e-02,2.665834462459933454e-02,4.071564437499286537e-03,4.812020846117897460e-02
4.636014371006753620e-01,2.280901968683480760e-03,6.498276393354489051e-05,4.945509751547564892e-01,3.784302070356431423e-03,1.923435962726333104e-01,6.447917228200342743e-01,1.005565421221813220e-03,5.145578328828268478e-04,8.406869730564964834e-04,7.876373615367546297e-04,4.810520172130482858e-02,2.574568337807704558e-05,4.032038175508614875e-02,5.716224178710365707e-06,3.702578824901038568e-02,2.812778739175742022e-05,1.497616432184368379e-02,2.384125898930462958e-05,1.486375164268659722e-04,2.369178232815423674e-04,2.651668387600725207e-04,7.007231058623486107e-05,2.067573845848458345e-04,6.445246009572589469e-07,3.025946763408866131e-04,2.735159262509294982e-05,4.997797123868454065e-06,9.935644737083703304e-05,7.091719030684063814e-05,4.802956177518268466e-05,7.005858157208452426e-04,1.325432624336733657e-04,9.430962903934468221e-05,1.442382561778212356e-03,1.153260105045930857e-03
3.487753896233434836e-05,3.709756396708281165e-06,8.067249538222533989e-01,4.078530098987231847e-04,2.336397868748156526e-01,3.574920491063359620e-07,1.590316969098680906e-06,2.464844077354497731e-01,2.394910581717024620e-05,4.144105563220542448e-05,2.440329934056937808e-02,2.588059292539480341e-05,3.510671784005416768e-02,4.192283537805742178e-05,9.664200294752109399e-02,4.932939732406402543e-05,5.780852130611364992e-03,2.509117339616035780e-07,4.502483862058095747e-03,5.879336402660316312e-03,6.047473083305716923e-02,5.374409666607594949e-02,4.293496629115161820e-03,2.153349671189096204e-02,6.234656801975508450e-03,2.928670112989388563e-02,5.080351821252837748e-03,3.836578091579081334e-03,4.707986240510404069e-03,1.382430888163298580e-02,8.329077952446763437e-04,2.375281013799788923e-03,2.947248561685271787e-02,9.123887669022905100e-02,1.025491727582146561e-03,1.247674547927024070e-02
2.601840531216322305e-01,2.572716579035004281e-01,1.801238867788224074e-04,2.325424186423962203e-01,1.048959995537945139e-02,6.842858394624549145e-01,9.517155501106938642e-02,2.787298371397178322e-03,3.506036594605103085e-01,3.086517783823432004e-01,2.183229741925162438e-03,9.006537537038723784e-02,7.136373212100746905e-05,3.967287216896547286e-01,1.584464024677914958e-05,5.005266887724025421e-02,7.796661891256242722e-05,9.854924325522119999e-02,6.608491198136439522e-05,4.120041309313643234e-04,6.567058184889011619e-04,7.350084661089925425e-04,1.942314573026336991e-04,5.731049508717722240e-04,1.786539525584292518e-06,8.387536312989047780e-04,7.581510657596878552e-05,1.385325259793237902e-05,2.754033284160187917e-04,1.965733555218563561e-04,1.331317848541617335e-04,1.941934022363253371e-03,3.673929231498045058e-04,2.614141953181299571e-04,3.998099457806698551e-03,3.196689091283694533e-03
2.227893164301912173e-05,2.369703013270894446e-06,2.510180970349319973e-01,2.605266770039635425e-04,5.649929733944931698e-01,2.283573085120522121e-07,1.015856167017560275e-06,9.015175884742902823e-02,1.529811183032093151e-05,2.647154796792071781e-05,3.891900834935470010e-01,1.653189926297147917e-05,3.292153490786643710e-02,2.677929726285858055e-05,1.277430775055024281e-01,3.151043060007790747e-05,7.652925151849597485e-02,1.602763708585901204e-07,1.281042367765792278e-01,3.645011104803680142e-03,2.028404632853361977e-01,3.141313644816668121e-03,1.961446052634477008e-02,2.722027250331772730e-01,8.349219171489897406e-07,6.054218360474254712e-03,3.761318470987151663e-02,1.207217561848279150e-04,2.845155360867961808e-02,5.577417626117661068e-04,3.911777565050966049e-02,2.204348840949608198e-03,2.087036844219935725e-02,8.008470112574164745e-02,5.985647741287369178e-02,3.463009164909797155e-02
4.797706726695299961e-02,7.435305502619676474e-03,6.867976708425945483e-07,4.905828964851831342e-02,3.999598801835360656e-05,1.992699083042563934e-01,9.848485374777651291e-01,1.062774107117481524e-05,8.634604259897112055e-02,1.460129843372922395e-03,8.324476717014505243e-06,4.741460979983645740e-02,2.721040828056626328e-07,2.213327598970655508e-01,6.041431934115941382e-08,4.280786299320679111e-01,2.972803509307554554e-07,5.173363450207817826e-05,2.519763726971435639e-07,1.570938105775169314e-06,2.503965657374323675e-06,2.802527258325779719e-06,7.405886851842823779e-07,2.185202376242345439e-06,6.811929316993700095e-09,3.198099101060340455e-06,2.890768100901326840e-07,5.282132085866494274e-08,1.050090401006475064e-06,7.495181518478924412e-07,5.076206237167702636e-07,7.404435843241356423e-06,1.400839213586208044e-06,9.967509788978786170e-07,1.524442673608514343e-05,1.218871445405474797e-05
