1.531865799545199525e-01,4.580762862668671387e-01,4.527270057691140659e-02,1.462224107244456360e-02,5.116111366978619290e-02,1.536339109137349084e-05,6.095641536702080948e-02,1.372441514102856282e-06,6.383301839328292537e-02,9.704119651477967345e-02,2.899766070598450065e-03,1.239369477049600925e-02,2.950589563584681517e-03,2.638629016881244641e-02,2.521684559730060227e-01,4.494678842690250087e-01,4.430382896581938970e-03,2.079527192707892030e-03,9.382742752347376577e-03,7.088731179467267461e-03,4.321393474621413114e-03,4.722180479219432667e-03,6.384779776430516973e-01,4.283155748597381428e-03,1.075595288294472433e-03,7.633651582708802195e-03,3.007843996661802087e-04,5.814386125732883687e-03,6.064036633105659123e-03,1.017773981212826025e-04,6.585395094882828988e-03,3.307845616666004189e-04,1.250159779108486096e-03,1.783278360578769437e-04,3.140477901212758850e-04,2.428610412255118381e-03,0.000000000000000000e+00,5.098139231051266457e-03,1.032210554863497744e-04,3.492431630773642245e-04,7.352883520498762959e-04,5.551368451790763756e-03
6.313848114181566107e-01,1.772238683080627764e-01,6.334335240388258570e-02,1.902672814768227236e-02,8.470270850784793193e-02,3.186254623808692111e-03,9.518407693567539074e-02,1.907243336859494945e-02,6.437391039726111930e-02,1.399072712378986727e-01,2.206923717080730256e-03,2.240264501435775338e-02,5.667277986797818884e-02,3.212584452449652322e-02,7.747206007252231963e-01,2.242901362064603568e-02,3.716852419497633335e-03,9.230888944325019900e-04,1.096550176534830806e-02,9.150107874374783720e-03,9.179286715845634548e-03,8.635853936827326410e-03,1.935816596602663864e-01,1.030699678881708166e-02,1.160128493867755816e-04,1.223584949274040407e-02,1.072972281732995819e-03,4.218283471876937453e-03,5.909370572299798424e-03,1.854887565608091338e-03,2.819705235386410491e-01,4.069816067699016070e-03,6.346724234394592046e-03,2.219619407250182674e-04,1.769039651457345833e-04,6.994784746214330329e-03,0.000000000000000000e+00,1.070414682297319599e-02,7.999248365944931240e-05,9.022099902084521885e-04,2.309643324346477211e-05,1.964685621300010440e-03
7.720516656596770888e-02,3.035442913013376015e-02,4.423517117244878394e-01,6.805945859067022430e-02,5.562834337312224601e-04,1.124429113827630500e-01,3.917467773460521648e-04,6.178342408889263774e-06,1.067419102940930647e-01,2.020873600168129197e-02,2.162655305759146607e-01,2.562987192270519549e-02,6.043331493456463528e-05,2.321671625844195785e-01,2.160707518737516736e-02,1.075035168075000151e-02,2.408401627043463386e-04,6.048273297990679935e-05,3.743985775886495004e-02,4.120823403588586009e-02,1.295317802065737087e-02,5.643508982240778285e-05,2.649077186580985627e-05,8.530834265646510374e-04,2.038978151463676225e-01,7.544077248058441570e-03,5.866467655120768954e-02,1.043982285714104147e-01,4.417013978799508994e-02,1.435310107931636776e-02,3.132601838401111866e-02,8.654595487051292002e-02,5.406915860354433861e-02,7.101963512970535519e-02,1.624213776464365072e-02,3.540570746243814487e-02,0.000000000000000000e+00,3.725002328992643025e-02,1.849937553639624185e-02,1.986443991471289246e-03,2.017287718441531374e-01,3.006342408236477581e-01
1.233962827105883203e-01,8.645854109971990997e-01,3.470525347584527045e-03,8.362242167272774390e-03,5.926538652438828603e-01,7.065698975768508342e-04,5.635764747090272753e-01,1.596989329175185213e-01,1.757881967303484214e-02,4.927329871021802338e-02,1.846005973246734244e-03,7.696959800961892910e-03,1.703062087553824377e-01,1.241984203289591337e-03,2.906152494007696574e-04,1.935091089000809117e-01,1.430340709580515957e-01,9.350973327126681223e-02,2.160048346181024734e-03,3.774709457777545261e-03,4.087589818323447179e-03,1.219575337054418967e-03,1.839200183653184884e-01,5.208753961488126090e-04,2.683177419285313655e-06,1.505580506774237661e-03,4.730248716272548591e-05,8.058158521041691074e-04,5.907042834839630304e-04,1.697083415176306584e-04,3.270139974500190228e-01,5.009821029429566445e-04,8.505800863786979003e-04,3.607524340333343837e-04,2.504251303359201456e-04,3.025165632449142118e-04,0.000000000000000000e+00,1.212760174758008205e-03,3.626348486066738883e-04,5.148374185510927958e-05,4.473366785328514871e-07,8.237822655781586482e-04
4.643844150859042542e-03,1.667558615905282218e-02,1.016912278411268022e-01,7.421723391333343023e-02,5.922371933784800757e-02,3.758214808019679333e-05,5.913770667858250785e-02,1.716657184886469928e-02,2.583232616719980390e-01,1.182746239071973127e-02,7.538290670051495113e-01,6.504210412680794251e-02,1.611503261008193771e-02,2.798348898941567797e-01,1.578227103019039582e-02,1.034830120603641608e-02,8.588426311714502867e-03,8.111021774710003990e-03,5.993964609257246973e-02,2.602515903275334219e-01,1.362996812362622101e-01,9.586292855479553246e-03,1.139428882112613695e-03,3.562141985117912857e-02,4.120216105633073972e-02,4.071626614269067967e-02,2.445205812389190849e-03,5.897482407074958188e-02,5.986854229085378058e-03,2.636940351578015342e-03,5.878913556282676367e-02,7.831344868631380865e-03,3.762997491591529766e-03,1.933376238324224436e-02,5.272353735424460675e-02,1.331497021430556038e-01,0.000000000000000000e+00,9.327101771824727883e-02,3.262933146391765876e-02,1.169557736362578614e-02,8.862125351020457269e-04,2.669716766130502197e-02
3.548116899172675583e-03,1.923641022775717966e-03,7.188021732883823622e-01,4.924952048876515276e-01,5.225622694669193748e-05,6.095346145456286280e-01,8.957713220934010088e-05,1.084217702473750478e-04,5.476174113580968283e-01,4.387124796766808730e-04,4.956812874609648617e-02,4.783604432169128069e-03,8.149339702644567164e-07,6.362959878862223251e-02,1.526488953884230391e-03,5.996412863603319183e-06,5.558054668576404054e-05,2.568176762452788341e-05,2.124580179246733994e-02,3.012648959193332462e-02,3.227339646854894550e-02,2.650807901905862310e-02,4.973700731802818383e-04,5.912734202014045121e-02,1.967562472897765521e-02,4.654671160543443105e-04,4.513434244897444048e-01,7.636209022484743807e-03,4.531594618357898639e-03,1.545832982749199558e-01,1.018299396674801150e-03,8.283399148504635989e-02,9.030200241530918215e-02,3.884760278900677849e-02,2.595009133698430916e-03,7.318081333561623353e-03,0.000000000000000000e+00,2.614935431039936472e-04,1.229453673945323736e-03,8.826317179708987167e-06,5.037931800574822760e-02,5.755487098051663419e-02
5.475176595481989067e-02,2.343177352594874863e-01,9.124636037184931880e-05,4.910100468166828580e-04,9.707710865854833893e-01,6.666981463950304965e-07,9.960828779801897959e-01,2.670887550447935688e-01,4.379472912309933684e-04,2.098887161090747314e-02,1.421902285027507571e-04,2.831669941344195393e-04,1.078024260851172533e-01,5.499111962460462560e-04,4.041183260947919104e-02,2.881728454587469471e-02,5.515186495236543834e-02,1.465886388580195654e-01,8.634539473771868321e-07,9.529396811306838696e-06,2.692235763187017313e-07,2.345493119620460004e-07,5.766826407624661005e-02,7.106170129934768489e-05,9.593985454065165049e-05,1.327846890681165255e-04,8.950673058025034241e-05,4.821820081900541840e-05,4.686428341714513724e-05,7.592329379472235356e-05,1.196258857931408598e-01,1.403815378061376744e-07,1.222738352219771969e-06,3.562113788829520748e-06,4.094243309258064753e-08,9.761556511204497470e-05,0.000000000000000000e+00,2.447975511748491911e-04,5.123503234697621237e-06,9.728482432228965625e-06,2.150834009733770404e-05,1.703499081559602213e-05
2.512411697865838192e-02,8.095458515708184473e-05,2.458246194694978931e-02,1.278897398442999100e-01,2.309082225780920497e-02,6.392052764019048317e-01,3.966739599147815071e-02,1.381370145023576024e-01,6.299317840850673367e-01,2.625802342392407826e-02,3.603161057451970822e-02,2.459347382494558865e-02,3.674369300556103862e-02,3.783315998480597103e-02,6.938669733092483159e-03,2.526755516173367834e-06,3.313345450855935403e-02,8.193058204997866190e-02,8.859949167228514666e-02,9.667737793573993443e-04,4.556833572216258815e-02,2.688529524223930156e-02,1.663275211698526587e-02,1.561222114961237188e-02,3.502933075343628994e-02,4.725768753331055505e-03,4.412691735161640150e-01,9.873347986594465178e-03,3.321350028433506674e-03,1.799928132008835058e-01,9.585158933291015523e-03,1.939921813904934289e-01,1.705526156716037356e-01,7.068734256966090201e-02,4.265038325194886286e-03,3.657834390473307246e-02,0.000000000000000000e+00,1.371689228799136476e-02,2.288927049101174144e-02,3.833872027171418648e-03,3.146328301165474822e-02,4.633627349894130915e-02
6.430074372431428611e-03,1.113902216938652684e-01,8.038955855183770559e-04,5.638290210617029688e-03,1.778865502336376414e-01,2.861267630721182550e-02,2.893420636269793955e-01,9.571379370878084769e-01,2.872839805747960662e-02,5.000065536997981563e-02,1.869432516490556135e-03,8.672297778353470904e-04,2.723887798301853902e-01,2.344695328033576370e-03,5.332509561795856397e-03,9.704087660437220667e-03,1.991352701546467985e-01,5.990324095178086727e-01,3.787926374952485346e-03,9.139111968133829182e-05,2.120376121266786314e-03,1.190414148464836877e-03,6.308726283437635085e-02,4.536524763334848893e-04,1.805884506404653676e-03,3.322860409421711449e-04,2.053302111743244077e-02,3.387010566675844247e-04,1.927574386801394666e-04,8.346393050491916765e-03,5.168108036137090315e-04,9.010580229957366322e-03,7.809731431068778207e-03,3.333071889318338973e-03,3.281398152133034075e-04,1.929238422330076946e-03,0.000000000000000000e+00,7.233964038953705558e-04,8.808018938589287812e-04,9.833541619823341529e-05,1.800962984431601259e-03,2.617573755136076274e-03
4.334595391462768288e-01,4.607824261207214660e-04,1.562716564760093310e-02,6.857579856083186910e-03,1.738434028546319288e-01,2.739017934170008333e-04,1.740376012834086439e-01,1.365732579322947613e-03,7.683002791961178034e-05,8.628010565268711130e-01,2.059248596286280891e-04,1.188983822152601001e-03,8.439000730398728636e-05,8.538990219572115798e-05,1.560641737159663978e-01,4.642681400714305240e-01,2.148360599166245194e-04,3.467436112336156392e-03,2.706680183230784215e-03,3.301559159418804464e-03,4.527188230658348998e-04,4.175171057232282372e-03,2.465328985603595646e-01,1.761002785482464672e-03,6.825437350890703816e-03,3.941473461579116534e-04,4.381495787510807441e-03,4.338000367457379471e-03,3.643054160118367303e-04,4.472139606870827871e-03,3.157299183440179791e-01,4.759647103821017743e-04,9.266684032050329046e-04,4.010487790347921195e-04,5.748133800760357216e-04,3.930395091502390348e-04,0.000000000000000000e+00,2.034399070645236726e-03,1.616056037864990053e-03,2.750934091425685183e-03,9.147057243855569956e-04,1.307154358558094702e-05
