9.898318123923465217e-01,3.508531259029063886e-03,2.286226933239183037e-02,5.866357896291401370e-06,2.036516496335030735e-03,7.648302325469722934e-06,7.595500743810556805e-04,4.769061510350425769e-04,1.605920257801055073e-02,4.095338517043222598e-04,6.910925047254369569e-02,4.926380219795278528e-05,4.574913969739688446e-01,5.999855655674382095e-03,1.059593803355847281e-06,8.606256301858456736e-07,5.730635418945454970e-06,3.556550676678195754e-06,5.621957860412281669e-05,1.531452607295841206e-05,3.743521863604617333e-02,3.825538196033164844e-05,1.524895869407105369e-06,4.501601897125916509e-05,8.632461419444150045e-06,2.460703456076509576e-09,2.183647359442454963e-06,3.300694985355764281e-03,9.085855342487447671e-06,2.456964128425618219e-06,6.583362255139324048e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.372964143543255492e-04,5.881627791709681405e-05
4.680866925001492609e-03,9.906828770972456732e-01,9.689044247667170096e-01,6.951830903641503851e-06,8.541919324204680919e-01,9.063494830447778682e-06,9.000923184866565499e-04,5.651497875705891816e-04,6.692563303826420951e-03,3.701042639662775746e-02,9.254891983771205977e-02,5.837925823910532946e-05,8.461244071467106942e-02,2.471473629522959459e-01,1.255654202777663483e-06,1.019870242859578369e-06,6.790995214954891236e-06,4.214631862152327036e-06,6.662208662327239795e-05,1.814822714719136216e-05,6.400716071056526679e-02,4.533391096212683929e-05,1.807052760364524207e-06,5.334549261666237188e-05,1.022975637202823712e-05,2.916016143757779570e-09,2.587695374948738488e-06,3.031250880708270534e-01,1.076704338067256599e-05,2.911584915050236483e-06,7.801505121956055255e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.812042115048237595e-04,6.969926241965697952e-05
7.037000038615602430e-05,1.264665801396299814e-05,3.008991508539658006e-05,9.811073236631722150e-01,6.931058475169482895e-04,7.165392043480740547e-01,1.219148081070379197e-01,6.097319234864586601e-01,1.122654547914460834e-05,1.552412253522964107e-07,4.079173085072061548e-04,4.701716049340400028e-04,3.069554597828439910e-04,1.018173265979981486e-04,1.159324459065444067e-03,4.596150004761805768e-03,6.051698940661370298e-03,3.186932007888343410e-02,3.649833696792868093e-02,1.068834571950476597e-01,2.098420116137250570e-03,2.553819056026163103e-01,9.170807581396094033e-02,1.097428023030803972e-04,4.190387499371229542e-03,1.303774657698824604e-03,1.852860423219641200e-03,1.099172441786178860e-03,4.168777888951758805e-03,1.209253149342812616e-03,1.754869095066041371e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.429666551585496421e-04,4.358422553435540729e-05
6.020294713235052035e-06,7.860311647479217845e-01,8.589903027323708695e-01,1.496991859734697421e-04,9.774428994763320055e-01,1.951712889739687015e-04,1.938238850255177489e-02,1.216981027373378356e-02,1.108964925436445176e-01,4.212490961876812906e-02,2.310774138900432290e-02,1.257126008567210212e-03,2.721207015931964741e-03,2.726056909035834974e-01,2.703897931716365614e-05,2.196165978011196542e-05,1.462357858986407732e-04,9.075694844815051230e-05,1.434625248167882431e-03,3.907999012710546916e-04,6.821431829181218154e-02,9.762103914911459583e-04,3.891267365205602262e-05,1.148730015266190372e-03,2.202853065366368085e-04,6.279284537508195717e-08,5.572285870391689830e-05,2.272353130917871000e-01,2.318551259040851941e-04,6.269742427816244802e-05,1.679958822808699489e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.055389168417884237e-03,1.500888469785476281e-03
3.034653025519098123e-03,5.453775585359862260e-04,1.297604822373645906e-03,1.291211233876687122e-03,2.988966527824657091e-02,2.652498530220088746e-01,9.276500175182089691e-01,1.272748771472804151e-02,4.841362799127734893e-04,6.694660389590006546e-06,1.759112530382382633e-02,1.344192304010321248e-01,1.323722196416058858e-02,4.390795175719040301e-03,7.432575645124386496e-03,1.072574652984780146e-03,2.577100251366217995e-02,3.482312143726287593e-04,8.724990310209736546e-03,6.087475840665843539e-03,9.049277986786578853e-02,3.367507843532823505e-03,2.508199662437071362e-02,5.888356606726111381e-04,1.404892444193047828e-03,3.742197874217028254e-03,1.468216077526544698e-03,4.740097993078683236e-02,3.899236968469035316e-06,8.966847622651619512e-03,1.058672130754016207e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.401461039442815137e-02,5.850759399592259102e-02
1.619976261464453615e-01,2.298506800229566382e-01,1.676957659320314764e-01,2.669506395265206725e-05,2.571517903287028339e-01,3.480386354141558526e-05,3.456358812281493890e-03,2.170177889988936411e-03,1.138826129646839797e-01,6.816968120608495330e-01,6.104222447213910295e-03,2.241766311353984766e-04,6.387932154672308627e-02,3.720048011825011908e-02,4.821718150251290872e-06,3.916306615323744519e-06,2.607745413807658540e-05,1.618420652868679798e-05,2.558291315940637773e-04,6.968927913188388329e-05,8.186851222339233680e-02,1.740824351357405004e-04,6.939091251267153244e-06,2.048469470455010317e-04,3.928231344469219281e-05,1.119751595278439662e-08,9.936762628684423637e-06,1.291917903393085404e-02,4.134549813020809371e-05,1.118050001333162513e-05,2.995781701889033860e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.079825518475165981e-03,2.676455013845039591e-04
3.526714605221312649e-04,6.338091982426202525e-05,1.508008276527082563e-04,6.755001719910764812e-01,3.473620153458467467e-03,9.225954451001676659e-01,2.920735235299706245e-01,9.479146125379546151e-01,5.626377957967129104e-05,7.780183228336365677e-07,2.044348332727808932e-03,6.353727889459263173e-03,1.538360519011095070e-03,5.102751894376721760e-04,1.640589605853936270e-03,1.210247955663041448e-04,3.500503147297511723e-03,8.514021371741327393e-02,4.618560877791193925e-02,8.117618348638071246e-02,1.051659632067781548e-02,1.125298770904668705e-01,1.164344073865428673e-02,9.651862262136581957e-04,1.983862440071474623e-04,1.063556294228306900e-04,7.813663524049718756e-04,5.508693310831236020e-03,3.856470097631402826e-03,1.226717553197986289e-02,9.900739452513088179e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.861669605526173243e-04,4.824024668298595303e-02
1.942514533845610299e-03,2.280874144595916309e-01,2.739843907328390893e-01,7.399529330390271632e-05,4.070690761163375249e-01,9.647184570989591763e-05,9.580583306783562250e-03,6.015454758834645234e-03,7.669736696438679280e-01,5.064032931647053509e-02,2.645748515595066075e-01,6.213888680756156834e-04,1.487339375658261187e-01,3.482609484700017188e-01,1.336518426737653257e-05,1.085549962280968746e-05,7.228335811401378390e-05,4.486054467242225739e-05,7.091255395215051742e-04,1.931697432397045972e-04,1.009364929456328247e-01,4.825341819661395967e-04,1.923427092404653577e-05,5.678094630500041132e-04,1.088855344250660621e-04,3.103807800090060922e-08,2.754343149373573811e-05,4.587576141913706634e-02,1.146044177443062719e-04,3.099091199924137817e-05,8.303922631499126685e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.993137836205511399e-03,7.418790009847108782e-04
1.893467204221630461e-04,3.402875097490631130e-05,8.096385829098364504e-05,1.227666194618947937e-01,1.864961182500950382e-03,4.381020354525249627e-01,4.482122842271955565e-01,3.351434672377323620e-01,3.020761057952882193e-05,4.177123310142567670e-07,1.097595625201535112e-03,4.015035303489362939e-02,8.259344792755302436e-04,2.739630065040604798e-04,4.885211480002368128e-02,1.653967708045087637e-01,9.486903494838434814e-02,6.811201309214538757e-02,6.599592525699430647e-03,2.181852974327167793e-01,5.646283428707351941e-03,2.903473526347152139e-02,1.429764061471389403e-01,1.284588385775733421e-01,2.795464437667918162e-02,8.622073454640031415e-04,8.484325142681331186e-03,2.957577034084802985e-03,1.462048418027932749e-02,1.124192656801283920e-02,8.121813706353704990e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.171363136267357642e-03,3.935527034196464186e-02
1.161650348523791444e-04,2.716318270331867166e-02,2.407511011502667247e-02,2.821380106950359469e-07,2.834018136338855784e-02,3.678392695178726474e-07,3.652998177022412726e-05,2.293643775575219168e-05,5.342501294762353609e-02,9.951960677607606387e-01,5.609100095696470389e-02,2.369305009534273846e-06,7.752279044336448516e-03,2.792264392711298338e-01,5.096035617134699176e-08,4.139113356982503302e-08,2.756105416176387116e-07,1.710495933922508653e-07,2.703837772923418446e-06,7.365404561650174396e-07,3.759577253018316079e-02,1.839863430679893932e-06,7.333870430639392333e-08,2.165011113623021528e-06,4.151716508505771791e-07,1.183456567569147313e-10,1.050208550081888776e-07,3.831127278746199009e-03,4.369772859260506764e-07,1.181658166443097545e-07,3.166217887122103237e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.141259014103431874e-05,2.828724046738867581e-06
