4.808707372830838683e-02,1.268826931956272205e-02,8.535601258620716114e-02,3.755927345464731282e-01,1.846612235335164665e-01,6.589875812841681224e-01,3.434568074496215373e-01,3.893512608513988171e-02,1.858736917000582689e-01,3.295134998473336473e-03,1.973717883496823033e-01,2.213515734316607100e-02,6.384672033455748852e-02,1.728184641523979048e-01,1.405456447517536072e-03,1.306717943986582904e-03,1.360240026771529220e-01,6.376394590102344828e-05,8.875272979865572384e-03,9.695797735136114882e-04,5.181681941272570785e-03,4.528853749787746866e-04,1.166502119729264340e-02,1.772742673351902234e-04,9.673494633514615262e-03,2.651757034118172075e-03,7.392747911304842212e-02,6.187316920839486950e-02,8.160297686093011260e-02,3.748295090587495937e-02,2.140185425860251234e-01,1.813498587936598211e-02,1.421283778715931589e-02,3.465670395370604173e-01,3.699166418476527302e-02,2.487967827661983697e-02,1.479291216741267789e-01,6.128646582824898983e-05,1.456426913359398290e-05,2.158245742663058720e-06,2.564803057100732085e-06,2.977055366675903010e-04,2.697936390803006880e-03,1.526715124728201829e-03,2.797262912285087763e-03,4.195210501900504770e-04,3.830696940318414792e-04,1.058170455228151793e-04,8.773278381589643370e-04,3.702738707862006980e-04,6.765389056071136791e-04,3.521240980513682534e-03,5.480496573227251105e-04,4.178514173676856134e-04,6.844977447443578202e-04,3.576859768541937280e-04,9.864099508815829401e-05,2.239564838137110672e-05,1.187633386603186535e-03,1.831487575797910637e-05,9.008847267164762918e-03,1.805657247185064179e-02,1.088868639442104163e-04,1.423993496586989328e-03,8.908508124595804580e-05,9.857364497517039201e-06,1.897906103903527748e-04,2.667196269963393478e-04,4.259153184091396755e-04,1.133432177773689486e-04,7.433217243756273595e-06,9.568266176354074655e-07,1.767639901278317217e-04,1.244097057935479762e-05,7.397548835686268930e-05,6.450922078800023791e-04,2.789138402294459267e-05,1.792234129454039744e-04,4.574123405212955150e-06,5.466361448585872751e-03,2.607995226439481881e-05,1.879537796286973498e-07,2.566860169077902088e-03,3.329747086737773899e-05,6.849277921336776589e-04,5.604154195332931333e-03,4.263716493411126053e-03,1.740369944514237599e-02,2.335810832397126890e-02,1.622641176895504508e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019857917127785984e-05,4.094018761699910985e-04
2.751803281486609465e-01,4.198419527038612514e-03,2.007074495448582952e-03,5.045299855543770862e-03,7.655779102534673863e-02,2.793811603169040203e-01,3.517185814752787354e-01,8.001358686838383472e-02,7.093877684202631873e-01,1.280688596428013193e-01,5.455391589824902798e-01,1.000787270398999784e-01,1.532193482775540128e-01,4.576525683402267175e-01,1.250047829438216337e-02,4.571613197880967927e-02,3.829197280625388777e-01,1.584550163901570809e-03,7.697328278386650346e-03,6.853918469183818175e-03,4.088151016755228739e-02,1.747163894468935566e-02,2.798141845227312702e-03,4.236731383660142375e-03,8.516721420615708152e-07,3.789467507453082081e-03,4.247886375578530799e-02,4.190335907066586318e-02,3.030256277362555414e-02,8.209816618730372828e-02,1.819908003732645108e-01,6.155118535880265557e-02,1.472053019122397536e-03,1.775046223210374080e-04,1.462840819095228007e-01,1.127074311147783919e-01,3.779721205864462058e-02,1.083966865029705969e-04,3.204327341785892860e-04,5.566912093336998969e-04,1.982542714704035869e-04,1.191452338851374927e-04,1.662506900764813876e-03,2.320059841936560421e-04,1.307270817824831264e-04,8.573858417599216448e-05,9.915779391104850111e-05,7.422571228560899577e-04,8.020746639208959402e-05,6.864143879549192660e-03,9.081959240126767988e-04,6.583998975968736143e-03,6.688998043496552750e-04,2.960394118478588554e-06,2.544299820548354010e-07,2.615459417577384337e-04,2.824522841754210814e-05,1.703103683356468011e-04,2.705793118972654818e-03,6.798906917212708088e-05,1.999881311252128813e-02,8.969627102363836573e-04,2.178898635631479825e-06,2.410104444529911297e-03,2.597534753268829883e-04,5.615834437327795175e-04,3.935331911845134259e-04,1.949409543634354747e-04,2.005895980480327355e-06,5.095157438042717313e-05,6.101096480462502708e-05,2.721043648145525317e-05,5.134174176914341279e-04,5.294861429621096040e-05,7.653538803198245259e-05,3.307267521722087318e-04,3.448055529340189954e-04,1.986880123948939279e-04,1.151274273880174571e-04,3.774887098357452165e-03,1.017948804651636119e-05,1.059601690959958000e-05,1.182027578464455060e-02,4.324000640693721563e-05,1.150796880928607775e-02,1.022670978689303040e-03,1.279673762465439145e-03,6.486378339027552842e-02,9.642207261788265926e-02,3.881254384374656016e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.294307748275176275e-05,4.521079658475803089e-08
4.432873130968741915e-01,1.643876733905846599e-01,1.046911910117321182e-01,1.291151527939645438e-01,2.480994427178244421e-01,5.076724631653605629e-03,4.559094708791878309e-02,8.449919002738738305e-01,2.611938252187033169e-02,4.559193593241360754e-01,5.823684582212725752e-02,2.961379314635299576e-01,5.417690629080961218e-01,8.763933730596040750e-02,7.400290081763070127e-01,4.947881777371546663e-01,5.139044659052821595e-03,4.830463267742995948e-01,4.563003944915318688e-01,5.306974657989593780e-01,4.093565852396433024e-04,1.269614665161470368e-01,5.628008845758575296e-01,1.990261107796722218e-01,4.796023493901644952e-01,5.656016325928706068e-02,5.146997838194958535e-05,6.790302278112970817e-03,7.707024671675854674e-05,1.615403352862056219e-02,7.126764146328337960e-04,3.084720554471474807e-03,8.187126036799344253e-03,9.310670011992362716e-02,3.887035381056646362e-04,1.088011696920072218e-04,4.978703857564052010e-03,1.811277494309474455e-03,3.360726066650938319e-03,3.894256891267158620e-04,1.469114571497224858e-03,6.938749661268082958e-03,3.552325325012703511e-06,9.590312386676276210e-03,1.627124203356904641e-03,3.780510983312637685e-02,5.160342043164487663e-02,4.021765146066722668e-02,5.464655712945144794e-02,5.024863410405686764e-02,2.912200145963578235e-02,1.985400077097866645e-01,1.477464021729590349e-01,7.175216254078574038e-03,7.987835944875068539e-02,5.026522097602376116e-03,4.422563865483472578e-02,5.380634253649437633e-04,7.216319269447989647e-03,5.747858440739574831e-03,2.744556645086778518e-02,1.455238278411898328e-03,4.711438861807715206e-02,9.207774693539346616e-05,7.707565513090930409e-02,6.468085071322218771e-02,6.059110391320658706e-02,1.149095861982878525e-01,9.433419979707413638e-02,1.133187574567242617e-01,5.319961525555299414e-02,2.976014275347307891e-02,4.027525627907450195e-02,1.550991095678964904e-04,2.295488608075912148e-03,9.144866301073229325e-06,2.876683301444911672e-03,1.623940112004422433e-04,1.056367653838399822e-04,1.022032191824917904e-02,1.643431645207140638e-04,7.757469105157806201e-05,1.494224072031569671e-02,9.452694702056439443e-05,5.643578362185231248e-03,6.481295308724559570e-03,6.852948427117915454e-04,1.917177807135728163e-02,2.627039845972582721e-02,1.330566774543722464e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.029254279090484243e-04,2.218302054245788538e-03
3.570425218508210263e-01,1.523422253536967919e-01,2.125840591312863626e-01,1.732547576650900201e-01,2.304054065107867810e-01,2.234756758763097872e-01,2.601301031123182672e-01,9.370540114203551596e-02,3.637995940234153291e-01,8.278110070187899572e-02,2.373188186981479708e-01,4.672278528753612964e-02,4.787979800465026747e-02,2.294832447070634107e-01,1.464217713164681078e-02,4.600848389031996638e-02,1.720535551659750084e-01,1.026696430481782122e-04,5.242108566163605245e-04,1.166597224479288359e-03,1.696427137081291392e-01,3.786114268525028054e-02,4.170383911785967984e-02,1.147641623097396405e-03,1.933416162036682290e-02,1.406870679678282748e-02,4.932690078240552917e-02,4.330306977345246139e-02,3.436112067770950157e-02,8.697579764028322280e-02,2.142335141709360291e-01,5.687038631801524802e-02,1.346132372485512154e-03,4.983410713476521536e-03,3.648627018688890139e-02,5.550274294629040095e-02,2.891886909849111439e-02,8.248807408769616987e-05,3.023650981531666071e-04,5.586258838326199237e-04,2.906811002705972087e-04,9.529467324516061554e-05,7.184099967633091922e-04,2.969822402609350589e-04,1.868609529809774528e-04,4.369081801694400753e-05,2.490327847184768814e-05,3.915596161873883142e-04,9.271204378303152163e-04,1.479202677289429447e-04,1.745505261831148890e-04,6.839889237317285653e-03,4.480223174127281687e-04,1.357083705644580647e-05,1.345066393929565251e-04,1.167152720161091374e-04,1.081868684330490214e-04,2.336059337976818492e-04,4.229046848308060276e-03,5.446491051639820377e-04,1.396655485684077797e-02,6.150667493920306851e-04,5.995178992514205467e-04,1.827653090101784587e-03,4.870420690123238266e-04,4.952337244164274589e-05,1.065170253478128293e-03,2.457766354531666078e-04,6.791572847661301942e-05,3.492937774135818518e-07,2.197468862258282504e-05,1.671299995226877802e-04,3.718416893125028899e-04,2.482904288827072056e-06,1.577989128380453965e-04,4.816361389770746888e-05,7.825360545792316679e-04,3.031702759078021519e-04,1.975481314637580110e-04,7.863524987809322395e-03,3.568149758417272377e-05,1.817900560034852483e-04,5.342264625041201302e-03,2.685178148980482010e-04,6.684615850594869367e-03,2.383789412742961210e-03,6.852205171426114507e-04,2.037186771492186313e-02,2.118903513600046626e-02,4.015866235706688422e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930739675581456230e-04,2.669845790703867516e-03
2.476821807401037301e-01,4.180044788036497150e-01,1.061116894390083942e-01,1.963139945923662779e-03,3.786952252598981272e-01,2.832945674283539068e-03,2.445146011886828175e-01,3.105719602178486777e-02,1.597674598776978620e-03,5.469920290725185374e-01,9.706097017723602782e-02,3.545842071396221318e-01,4.091001591257489856e-02,6.014473395678071599e-02,3.206742607724338279e-01,4.584099507943113494e-01,1.355881961185765282e-03,2.350086260992818865e-01,4.176898488511655572e-01,1.255580729136058504e-01,5.610662834146312010e-07,2.276756520950244111e-01,4.116748949307288638e-04,2.091072479977728327e-01,5.614669664561382917e-02,2.033162486608676711e-01,4.146436387263883566e-06,7.120603384425814621e-03,2.160621216337671111e-02,1.878021297043883792e-02,4.900283015220320787e-05,6.824127870924220907e-02,1.413688454042042429e-02,6.948900510584063786e-03,1.256603415962976686e-06,9.520147776850350991e-05,1.872530077996457888e-03,1.513983328421699553e-02,5.899763456451457937e-03,4.690732469764742271e-03,1.737552009092553293e-02,1.650738360216742751e-02,2.463789285654938155e-02,2.051453763244831183e-02,3.118384196198751082e-02,1.527631733222148402e-02,1.442047724599107399e-02,3.196964264067473499e-02,6.551833986658318378e-03,4.531313509990213956e-02,4.503599441372444293e-03,3.242835478101057479e-05,5.657638299386104005e-03,2.216792784354321144e-02,1.285616246061511070e-03,6.681384137906296906e-03,3.163135891455252230e-02,1.018342808172643596e-02,9.972213632062484553e-03,2.890820295572609465e-03,5.615162643616883331e-02,1.435045892393354248e-02,1.162022820495776892e-06,4.908376259646606704e-02,5.499279879855819425e-02,1.439978557150267506e-02,7.087875038850324771e-02,6.712482651552338642e-02,6.665039480462084387e-02,6.377640639479086049e-02,3.238620049906078269e-02,9.479929885664838130e-03,1.491637145213064734e-07,2.767530569774884208e-03,2.922227385712521108e-02,1.652047667416852578e-02,2.913508111579892965e-02,3.991665063241695705e-02,4.482646474460608155e-02,9.813166286770083277e-03,4.658388874012505537e-02,6.992721293224035169e-06,1.715362936805030908e-02,5.470722823342560409e-05,4.809964727325036216e-02,5.549454260979115594e-04,4.039830553827174903e-02,1.637503207822167128e-01,4.155257759260506945e-02,1.509463810414685137e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.790114487421787789e-02,3.282032366751257840e-02
5.120770639655596729e-02,2.710864025340783620e-02,1.908937201390233096e-02,5.253160786261659720e-04,6.860511204115460338e-03,3.352014284425082202e-01,2.643337961185757146e-01,1.142074797194701265e-02,3.858657114547944800e-02,2.531644100788828580e-02,3.564867669463821220e-02,1.724068172390879478e-02,2.248756649482554215e-02,1.389150559160716447e-01,9.892231433859467044e-03,6.518965307426100031e-02,2.609576358719501443e-01,4.159206281508731699e-05,2.104335428206152107e-03,2.329070382604835066e-02,4.869900778711803713e-01,5.033781506164589775e-02,6.379452013480456634e-04,5.259838332060897195e-03,5.271448352765180975e-04,6.731091018656259507e-03,2.812489261904323468e-01,2.666230667158747125e-01,2.773671800214018712e-01,4.919255057985227886e-02,8.003169550032695687e-03,1.858828577621142106e-02,6.425059522632366529e-03,3.156189493563265058e-01,1.471770156802132988e-07,5.337295559408147122e-02,8.427922420564094852e-02,3.800675352652896640e-06,2.758036628069405128e-07,1.637543968385828054e-04,1.324969330260426163e-04,3.198650721442177708e-07,5.367894172882423445e-03,1.349050343406723923e-04,1.626589842947868091e-03,4.592824703458157193e-04,5.353926193847641669e-04,9.880571529489376437e-05,4.464493480983659085e-03,2.465851588857156311e-04,7.587788136137806148e-04,2.708016355041294697e-03,9.846527969048203760e-05,2.209827862896806359e-06,1.679133515500477779e-03,1.212956177900064145e-05,4.840055912474443262e-05,1.877882005612025319e-04,9.039002823440197079e-03,3.167971673395508087e-04,1.950018978199895845e-03,2.911470128217973768e-03,6.553013486822249385e-06,2.949189761483200202e-06,4.270818294174402187e-04,4.620357160736554667e-04,1.293746948304891844e-05,2.870225741510977631e-04,1.759021012773229783e-04,1.332751467272786701e-05,1.075941890237618937e-04,4.843853904483114370e-05,2.263713682278505599e-04,1.939626170694163136e-04,6.612801908734054277e-08,3.841038520145263735e-05,2.439749453944331880e-05,1.299924932212884188e-03,7.400183160856788186e-05,1.800181548095834867e-03,3.582428210555216975e-05,1.003202980308715763e-04,3.710975529136685026e-03,3.712106963870499186e-05,2.948525211238245663e-03,1.576544070355420364e-04,1.770055750818491777e-03,3.565459098761392109e-02,5.616001193992815194e-02,1.554672626139687623e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.479160757902308880e-05,4.603649217040256016e-04
3.407953743987032769e-01,4.788073838691162681e-02,2.109358644734216082e-02,2.404245438323817652e-01,1.299626720693062842e-01,7.208311989910395207e-03,3.385520605244794062e-02,8.297233999140106731e-01,4.874022970241333186e-02,3.582436126075634331e-01,2.055018560934024352e-02,3.548661051212635420e-01,4.421170043748618994e-01,8.672422881279372164e-02,5.513656229288346200e-01,3.949153767963326511e-01,6.331214438542342353e-05,4.417794328840202178e-01,2.670057244199671720e-01,4.405144507358882411e-01,1.166253688009020919e-04,5.855079823753761570e-02,3.843565264118322666e-01,1.833806409775300961e-01,3.350776405414603309e-01,1.876030451151569634e-02,3.322127548392473924e-04,6.919961782225903923e-04,1.415671977965341595e-03,6.143757834672040376e-03,4.290388577060503562e-04,6.884377901681405440e-03,2.590223469348517521e-04,4.075315156240399972e-02,1.886224034878438284e-05,1.004549829401725014e-03,2.249143958536001925e-04,4.222399430005929766e-02,5.204728445879458487e-02,1.957179747829500879e-03,1.014762085484547174e-02,4.910013400980518285e-03,9.552576579449774744e-03,3.281521764682520780e-03,2.446452247874584575e-03,3.829349274963073785e-02,5.692874159795107553e-02,3.286656402322840620e-02,8.075098693970887698e-02,2.553773077836434674e-02,3.962058792800071672e-02,2.588333902691050681e-01,2.611542087919814792e-01,4.886965342427428138e-02,1.721048372431658591e-01,9.632779701269040618e-04,9.107642671516839872e-02,3.065787898913483519e-03,1.899531908792495560e-02,1.330999194252232311e-06,9.607744421695419562e-03,3.892879824662090916e-03,3.466336639923463941e-02,5.921639847728830952e-03,3.943323788876484243e-02,3.982437638120020496e-02,2.499668253165643686e-02,4.899633276417397071e-02,3.154937013266485152e-02,4.365541149960119188e-02,1.190510696502599351e-02,3.153384963234801344e-03,7.184385899641600529e-03,2.583425286207705843e-04,3.103950853591050558e-03,9.264514811539437816e-03,3.460177609174723296e-03,3.411510992231350878e-03,1.388675808870204129e-02,3.349498163916083630e-04,1.812296914434060116e-02,1.395673795269152494e-02,3.722934012796197094e-06,1.246044053557509440e-02,1.821886015234425692e-03,3.744201230671062797e-05,8.300589187954831910e-05,4.387368163725537118e-02,1.288638233367877216e-02,1.765150236718687482e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010193830523199634e-03,5.885165102236813994e-03
1.358281655645937058e-01,8.085012989285368656e-02,1.213087923542631175e-01,9.546420743814852672e-02,1.032131669939851670e-01,5.475182987455707445e-02,6.461418155253956241e-02,2.890768929153276004e-02,8.559871505217753196e-02,1.886288116813025773e-02,4.701882995709787127e-02,7.860964458585029124e-03,6.450000579876245116e-03,3.583675185142517344e-02,3.271535725860726454e-03,3.884353291416463294e-02,3.658785001959437289e-02,1.709328963114371488e-06,2.216349596036043477e-05,8.088565150098005890e-03,6.891906450994479405e-01,2.015607906424967677e-01,1.252612717795916764e-01,3.174379139867014414e-03,6.550044433171878233e-02,2.892707567380385647e-02,1.309766650762470008e-01,1.130832696570201468e-01,1.011446014467639043e-01,3.060616362680984581e-02,3.753313652994531152e-02,1.745023213041135141e-02,2.753103862818257613e-03,6.270509488089157888e-06,2.208889036878964873e-01,6.894861022666223457e-03,5.230757245381639428e-03,1.491215219603109325e-06,1.354062418392363242e-04,9.493233448567493489e-04,2.482484351141797793e-04,2.524148776875324709e-06,2.071326417919833087e-04,1.331390643108659626e-05,2.893732158857775663e-04,1.372158105710069012e-04,1.160094746406101202e-04,4.486876756012830023e-04,3.166119746718766038e-03,2.154947328553946141e-03,1.992893357715916109e-04,4.001931088543755032e-03,3.089255388936451899e-04,3.354949971538051209e-05,1.081723877638526405e-05,5.711855531377226511e-05,4.883017669173662142e-04,3.933095063344249067e-04,5.144208870338785357e-03,1.214215289273284839e-03,1.704549875694209501e-03,4.251465953504665260e-03,4.218729312820129881e-04,7.841348547178071888e-04,5.054799125203682177e-05,4.823006814889520117e-08,2.826149886025373318e-04,1.968710779119388493e-05,2.657228252082933823e-04,1.303677298124327030e-04,1.207126324427602366e-04,8.170289867017902174e-06,6.463437722573050484e-04,8.102560063964407797e-06,1.925494382622427699e-04,1.768474609953932017e-05,1.089721667585881850e-03,4.289255569713728623e-04,2.456339547102616232e-04,7.681346875190316406e-03,1.200884155577647868e-04,3.601142702693477292e-05,2.807216085327218346e-03,3.837574944101541528e-05,1.041995739804507833e-02,3.200682248319206610e-03,6.760083673364185426e-09,9.398429234553017445e-03,9.617169243087078309e-03,1.922516283986554740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133584814209823521e-04,1.925282266697620100e-03
1.627175160339892901e-01,4.518233683494339570e-02,6.846693858755133894e-03,1.116867209216395179e-01,9.057224658723579680e-02,2.183130625028806195e-03,5.707683845196333955e-02,2.463382836022824929e-01,1.435108463949638126e-02,2.487307369606750473e-01,1.526545898264681546e-02,1.210710719992730625e-02,6.124755934784098521e-02,6.210077104882285454e-02,2.940668737505445218e-01,3.163272741809349808e-01,1.621723388794269393e-03,2.805692708638360747e-02,2.688400730818004125e-01,5.053725819979106026e-02,1.661394186012029656e-05,2.033653419429181930e-01,1.966025198766848947e-01,5.823414095282154843e-04,9.070742588609706503e-02,2.159744653978249718e-01,3.505824247307681328e-04,1.352132101522537933e-02,9.607109711978971400e-03,1.168813797453726044e-01,2.204365078300228511e-03,6.469160146305637238e-02,1.816843864357430560e-01,6.415817586674256445e-02,8.563124105350326419e-04,1.289092771537026227e-01,6.953585713731920111e-04,1.550356991171456533e-01,4.311339232361240809e-02,8.181407407105156793e-02,2.751304968238807783e-02,3.039053856203353249e-02,2.316197684502890528e-02,4.212649693747191199e-02,1.942563577291855914e-02,4.853309488102761776e-02,3.985657667648644098e-02,2.844793074001151015e-02,3.741028364671849377e-02,8.033252085537614592e-03,9.571586034832058444e-04,7.054843861324155757e-04,7.452613591885197397e-02,1.465799393313327037e-01,1.531354414521957641e-01,9.356247148194501984e-02,6.543625266727653988e-01,5.130756354264286445e-01,5.153386302104866479e-01,4.256774699639429560e-01,2.999575268110297732e-01,4.394327704535697099e-02,1.124698579579155450e-01,1.447011329171842692e-02,5.616540521443701313e-03,2.892102223525686369e-02,7.195272044992834064e-03,2.576327274983978427e-02,2.302875505051225902e-02,2.729601740279388039e-02,1.673899991658151995e-02,1.551149917319049470e-02,7.746011072306943114e-03,4.498659951297987445e-04,1.886359108562070744e-02,1.918095721220576186e-02,2.007719712303720344e-02,4.168072345375535559e-03,2.670615704329085127e-02,3.781301530391888849e-02,4.101374092032541302e-02,3.783538906069611185e-02,5.287628755729926328e-02,3.053909075380558530e-02,3.905371056187142975e-03,2.026497452543130073e-03,4.176791893888933370e-03,6.064592763104831655e-03,9.401404785998629388e-03,2.902665504764357176e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.111446310278694949e-02,3.029023305263858507e-03
7.969438380797035093e-03,3.318475613813543488e-04,7.230649914764521961e-04,4.939102560709271233e-04,2.854671832185578725e-03,8.421686567812041585e-03,1.264062952530589819e-02,7.142465444418783643e-03,4.735157334872640289e-02,1.088081170987997490e-02,7.843899668641014788e-02,2.591891686503947773e-02,6.432521562020934724e-02,2.615956696695863060e-01,8.003107011685030303e-03,5.735727794293099535e-02,4.942104494114097912e-01,2.751234162820246406e-04,1.995469362772974570e-02,4.133420142930664676e-02,4.321338281350059485e-01,2.568760232521794667e-02,4.481275304288167421e-03,1.516512826617611755e-02,8.699734495487757360e-03,2.780368186114102330e-02,5.118510092837152969e-01,4.869812605294356334e-01,4.620124173409546064e-01,3.210221898461496082e-01,3.864704694717782663e-01,1.479360719195914053e-01,3.404402169037456377e-02,1.509291074440856639e-01,9.685628905020582727e-03,9.708762123739965444e-02,6.162974114723115959e-02,8.881201518570182332e-06,4.492527035089200383e-05,1.079634370125231568e-03,1.844549179188589166e-05,3.155476030082601661e-05,6.811953737865901991e-03,9.289820416448031222e-06,2.728750922314161949e-04,1.829307536174110821e-04,3.078114263747622767e-04,3.419625184101378053e-04,2.464374405804460860e-03,4.286208854928328662e-04,2.117941529525237815e-03,3.139999547958667678e-03,1.413321360848004461e-04,3.618044864155977762e-05,1.113685463050006867e-03,4.118699449801649023e-04,2.515046426317551250e-05,5.414933979160532713e-05,1.124738409028814765e-02,3.526654567258163454e-06,4.178174938311332055e-03,3.070804108250103437e-04,3.861061467912902160e-04,2.484101199726558152e-07,1.211888038609810602e-03,9.958088849284748353e-04,4.699425216113375454e-05,4.410495211378074394e-04,9.055862277717586747e-05,1.002194594306634389e-06,1.619330563422955035e-04,9.103929592036501161e-06,6.043142967729638439e-04,2.917311455683302196e-04,1.564563499258094870e-04,5.971464807476867817e-04,7.955300774210477034e-05,9.061956454766202261e-04,2.103062771593044592e-06,1.571309987852131376e-03,9.571347583452612898e-05,2.666556390302899071e-05,3.519808500021557392e-04,2.174019758511684296e-06,1.426158444221561027e-04,6.367594760833914392e-05,1.011180577914464959e-03,5.975708725668343185e-02,8.501211897982395571e-02,4.392193785282871681e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.649871966275970601e-05,3.735856190655798405e-04
