4.403828996056836226e-02,7.956562563238316343e-01,1.523554670607612030e-02,6.971825987343169828e-01,2.727886554470943230e-03,1.277590149485539894e-02,2.176010057675034984e-02,3.060291197844277611e-01,1.749635043540601485e-05,1.259141728041174790e-04,2.910791502371580519e-02,1.634507490262239807e-02,1.289507298192525964e-01,2.966997469053885839e-01,1.394080971345320989e-02,2.377469247083055862e-02,2.542087308384330738e-02,2.505229699873075602e-02,2.520817749160364843e-02,7.717394321629410248e-02,2.695429820764391822e-05,2.720165225247669124e-03,1.877646830633714348e-01,2.006994172309607347e-03,5.595022746008932422e-03,2.692909044148129438e-03,4.590172938056753804e-02,1.005306174827551129e-02,5.243750688779662793e-03,1.130738822085633477e-01,1.159330714866069617e-01,2.263059852467298391e-02,2.617823126448998866e-02,3.061163956269703605e-03,4.415870547617056230e-06,1.953301782218825125e-02,1.778305566581777492e-02,9.274614771859739787e-03,1.670940880879214722e-03,2.927386987584469635e-03,7.263938424305915222e-03,1.380386042474891599e-03,7.522676683356715674e-03,2.933236155393965927e-02,3.768533480866857049e-02,5.885488797716192065e-03,2.561828568719565907e-02,2.961981295131577521e-04
6.999790683745391595e-01,5.030158506639407362e-02,8.267074243165521696e-03,4.536447911578533887e-02,2.238986105639577482e-03,8.539342963483402549e-03,6.662258615908164643e-03,1.684766868005993165e-02,4.341474325635653192e-02,2.850020592227055921e-02,3.342387291444509200e-03,2.663422287160775725e-02,1.814629862127703497e-02,7.924575206776474090e-02,1.355791343566857543e-01,1.589222686261660411e-01,1.036489869818553039e-01,1.890411000772066197e-01,2.890382481323608421e-02,1.765903681963551476e-03,9.918771575628192172e-02,8.548794790287107814e-02,1.226770213044265333e-02,1.372950886139827631e-01,1.393081637347352020e-01,1.127953868989960834e-01,1.205722329987359287e-01,8.454234106489784580e-04,1.966083014283535489e-04,1.934953613235417197e-03,3.311196698187946126e-04,2.973706249254800507e-04,5.020125097026486086e-04,2.297938352982780016e-04,7.881839877912565337e-08,2.119109294533999283e-03,3.821481937122970856e-04,2.719190474306817473e-04,5.573968748067837167e-03,4.031035594348133730e-03,2.913892745041472485e-03,2.733229434506684319e-02,6.704820175646012716e-03,1.264902791246532154e-01,7.810948759823085896e-02,1.222456205023483844e-02,7.667824529126346378e-02,8.288621983582997177e-02
1.506295780624952903e-02,5.900329968549731900e-03,9.468692422077934490e-01,4.550328184191608331e-03,5.892077581198026243e-03,1.689126312337866365e-01,5.727796686772000934e-01,5.818077815550943416e-02,4.610191228930467060e-03,1.249823134387820570e-02,4.795237651155592924e-03,2.418724766621842531e-03,3.013327352191196712e-02,2.368761145270068588e-03,2.266290805705310427e-03,4.571358341254180488e-04,6.808466325203674154e-05,1.411367379387244454e-03,1.046358606315337531e-02,2.280212751806490537e-02,4.105533603703349433e-04,6.508911131004406741e-05,3.839531390666230462e-03,2.694620212206103277e-04,1.015224494415772113e-03,9.659748920811650139e-03,1.800054483583311566e-03,3.127533052359126459e-02,6.671030425184330988e-03,1.887220941891532555e-01,1.484691999111575067e-01,3.483955066266306629e-03,3.812441093051449625e-02,2.890396449477628882e-04,2.596116286148372315e-05,7.857260158913160000e-03,4.318230146706467120e-04,2.965365673389866626e-03,4.303128767303160927e-03,5.555540009844815805e-04,4.100052175288562716e-05,4.111541722862438659e-05,3.703577508233860810e-03,4.691027049672088882e-03,1.089092453169906820e-03,9.206859214232461161e-03,1.155458711721935397e-04,1.926926246938041496e-04
5.768763298347182600e-01,1.778353527858137981e-02,1.167917786129537769e-02,5.637128002410530386e-02,6.295208161134113745e-02,2.272405080682868284e-02,6.675160373795852205e-03,1.636311132264507391e-03,1.564327936047789080e-01,6.145042728739573412e-02,1.129362482469998272e-03,8.314172008765235164e-04,4.734128784671707375e-04,1.392459328365305282e-01,3.346644039107148083e-02,1.433895421894436917e-01,1.394002713899934742e-01,1.727838282451241714e-01,1.001740816098493914e-01,2.060852233117230930e-05,8.409993626999549832e-02,6.569808496951159982e-02,6.147670883042041790e-02,3.493244197537206941e-02,1.122004796201199195e-01,8.726875889767019001e-02,6.464998943939659348e-02,4.669495607412763060e-04,3.102072942256179412e-06,2.290266019582817576e-03,1.811718010768399115e-03,4.294601386193614735e-03,1.116629001975203697e-03,3.033564341527027457e-03,2.175676809491979610e-03,4.509412729550940787e-04,1.886882293638581648e-03,1.713492159404107588e-03,5.991754524822738939e-07,1.926359836809167796e-04,1.284401119335356386e-03,1.675501745298348458e-02,6.941042864543354139e-03,7.904457536448222799e-02,4.904411447294967918e-02,1.793240004563326218e-02,5.468180912048830472e-02,3.124599616642045191e-02
2.964264358827714378e-03,2.327570071306948526e-02,5.877467878344735247e-02,1.453455229950994035e-02,1.067262865166693740e-02,5.025421351454679780e-04,8.184867622682531763e-02,3.516726850796912489e-03,1.547332500792307844e-02,2.228955586873595379e-02,1.542571098576866508e-02,1.814726554707521075e-02,1.502438279323731500e-03,8.173677902622226987e-02,1.431763174623558411e-04,8.080788770530994685e-04,4.206745035164176382e-04,1.901390081913827829e-02,7.241954557800790032e-04,3.474860129727950359e-02,1.198843392595528093e-02,5.068605781984026476e-03,9.924837162161989634e-02,1.171932223769216468e-04,1.286830981135960415e-02,1.139346983160671213e-02,2.570154923731410648e-03,2.154723227675553118e-02,2.095163020823592390e-02,1.739434230452847983e-03,2.109355504258649417e-03,9.201429241035332871e-03,1.629956486984709615e-03,1.012512565655344920e-02,1.183621331841295740e-02,1.822502959535146367e-04,1.084777042842744073e-02,6.616031736003583736e-05,1.139376505650653397e-03,4.396339550474029616e-04,3.171965820043892389e-04,2.997489704299008059e-02,1.200426170103621598e-01,1.683642148877763367e-02,4.680173149138035921e-02,1.298698970202609437e-01,6.009919022539193800e-02,1.914398236709415188e-04
9.518840793573057901e-02,1.794321537381653453e-01,2.503404734373828222e-05,2.483483065690963165e-01,1.571606091435593169e-02,6.728661554284800145e-06,1.973706984372606416e-03,1.382961186194990866e-01,4.023758073179150019e-01,5.193932297897914108e-01,2.187869604480363606e-01,2.033115149990970608e-02,5.187652463112125273e-02,8.124487868821680947e-03,2.888461780262184335e-04,1.563326105632399377e-01,1.229634752208879495e-01,5.292849945878796286e-02,2.454970445295607141e-04,1.107227052641840057e-02,1.504517243138295615e-02,6.214202130658201539e-03,2.801147468038403185e-02,2.037220577785738701e-03,9.950484921817989020e-04,2.949026914618884092e-03,4.926935316467409478e-04,2.016791230997874756e-06,4.023793991031151401e-02,1.468490648269645538e-01,1.045060253137694156e-01,1.812895699406912725e-02,2.322341107184796097e-03,1.056616902052939962e-02,1.989505133298324208e-02,4.621462927077904514e-02,1.420403755010010011e-02,3.865209123730766611e-02,1.111714039770036062e-04,9.629944086587351095e-04,2.713092489634854414e-05,1.766661673603668603e-03,9.099341756058476616e-03,4.137275394575985060e-02,5.484844499145150043e-02,4.323347727248520039e-03,3.550893445688517447e-02,4.962898696764981524e-04
1.823123084427152873e-02,1.125906476308883436e-02,5.835240576832604331e-01,1.027922721612326354e-02,1.984908472048162731e-01,2.323766921408424498e-03,7.496866590807178543e-01,1.394675353328025114e-01,2.412556648809419460e-02,5.307922081179994311e-02,3.602178222258923656e-03,8.580193287086902709e-02,6.064863501135982736e-03,2.198843088537491579e-06,8.748000229299005318e-05,1.985887991866779057e-02,1.872668037141481806e-02,2.683212756613118869e-03,1.584901410806075633e-02,4.013437725327183292e-02,2.218980494300602357e-03,2.197735444822793160e-04,2.299361221751145370e-04,5.254203003720207821e-02,3.500319534302793415e-03,1.226345679523026776e-02,9.449126140481576425e-03,8.333707503509411862e-02,4.149709000905167991e-03,1.039410314516252265e-01,4.884873097976695500e-02,1.832345797233130838e-03,2.178369143340075711e-02,9.761385294485739152e-05,3.152524163357249792e-04,1.201237286196932654e-03,3.313285391392957555e-03,3.206880766689229958e-03,2.520656691086301925e-03,1.957561154807549095e-02,1.948478134559532282e-02,1.760237962497086806e-03,4.973969019971961197e-02,2.673816455603524392e-02,5.573809597373977770e-02,7.750300192165823776e-02,4.452774791181590697e-02,1.647145792916554843e-02
1.705878099240506207e-01,7.362032090334958605e-04,5.408575826746268335e-03,1.902581069660625986e-03,3.197480822122317906e-02,4.714448166146024987e-04,2.050832903363299098e-02,1.251120301829409809e-01,5.390883281877133504e-01,1.550235658974913611e-01,1.480398233431133755e-02,8.053165939105628047e-04,2.685654581467087354e-01,1.338139028421858438e-02,1.638979634077334657e-01,1.298297161835854953e-02,1.566447263040344484e-01,1.870921189859198197e-01,2.646323123796507359e-01,8.038390447482314516e-03,3.051161652128366736e-02,5.290493321968584885e-03,1.067606672391468725e-01,1.222494288547345490e-03,1.437823687488357614e-02,2.832369930129093744e-02,1.618570818884323945e-05,2.362301203480512198e-03,3.409879770293841941e-03,1.172189998852104717e-02,5.833725904938815397e-03,1.020990043619393259e-02,1.277389782251414120e-02,5.145036545823321317e-02,3.493506735207379393e-02,2.729130262438150822e-02,3.663956187886624472e-02,2.796650237374716914e-04,2.800746246833658859e-02,4.149849641071019085e-02,4.358080304155578788e-02,5.023015347944599515e-05,1.096396491713607681e-02,2.052342133240576613e-02,3.827395829021380813e-02,8.447855993411851686e-03,2.775123747255243273e-02,2.354981009349376916e-02
2.141100849525874074e-03,7.641815966486467833e-03,2.075383304492363357e-01,1.796077349381156691e-03,3.039247383028280680e-01,4.572906034197217473e-02,2.985371535521849085e-01,2.147388080368022728e-02,7.934167953779568778e-04,7.474274838114993791e-04,6.628681976003002359e-03,1.863317197219614973e-01,2.986074523756113586e-03,1.589671731500801413e-04,3.602532831321274926e-04,1.564962652123720295e-03,2.525942302199709472e-02,3.916643550336430107e-03,2.850613703925670029e-03,7.630088060927839311e-02,5.653395503304436270e-02,2.534074844751644726e-02,1.067598559961490390e-01,2.648128383195341717e-01,1.585590250549637203e-02,5.756595760510783283e-02,2.565327822288816090e-02,5.323326032539139607e-01,2.568398988568247887e-01,3.586000018085332142e-02,2.055193254319803361e-03,1.269684521489556489e-02,3.425767086318864257e-02,2.027165377070154169e-04,4.768500156216248440e-03,5.435762319830933299e-06,1.713833485010113128e-03,1.958755198536821229e-02,1.961397276341490803e-02,3.484791997196183544e-02,2.609802422115980666e-02,4.697519142055008208e-03,1.744303509429793175e-01,6.114315024093435955e-03,1.683002331007327768e-01,6.502210999862073626e-02,7.044935116005350551e-02,1.262838660696040394e-01
2.083013548746424221e-02,7.822157538045053111e-04,1.916595784487784625e-04,8.659180339199563231e-03,2.996492243029710303e-04,1.353045895307158474e-03,1.076541184239813162e-03,5.349947407227654411e-02,3.081534636696153795e-01,6.444374296081175624e-01,5.849310698290476340e-01,6.344403544004306728e-02,4.076841313633815245e-02,1.415467620280263239e-01,1.049927807249532389e-03,1.862431359519438057e-01,1.112420541835267701e-01,2.118407591394872447e-01,8.569977117986660176e-02,6.726952616591615444e-06,3.182930456760970565e-04,3.919805394892278416e-02,3.428034935349108525e-02,2.192529030560596767e-02,2.666734228767248666e-02,2.281614989875486218e-03,1.935021911836816216e-03,1.496264728944184715e-03,5.008430100232945381e-02,1.154964865218185283e-01,6.829701389729012084e-02,1.007439164471669452e-01,7.805143766392909918e-04,5.308359855735399202e-02,5.785100421607684146e-02,2.995682600477897126e-02,1.249786414484666984e-03,3.625744177265646795e-02,4.558214719989077575e-03,1.272839741246198711e-02,8.786663974255311954e-03,8.278016830268642920e-03,1.718288698194967573e-02,9.847680472898598381e-02,1.048060039745500188e-01,1.481800014280103966e-02,8.150833402430165964e-02,7.002169223634531177e-04
